trip_id,route_id,vehicle_id,departure_datetime,arrival_datetime,vehicle_capacity,passengers_onboard,trip_status
TR03039,RT001,VH008,2024-03-07 09:59:00,2024-03-07 11:05:00,40,29,completed
TR03040,RT001,VH016,2024-03-07 11:50:00,2024-03-07 13:03:00,55,26,completed
TR03041,RT001,VH016,2024-03-07 14:09:00,2024-03-07 15:22:00,55,30,completed
TR03042,RT001,VH001,2024-03-07 15:57:00,2024-03-07 17:17:00,55,45,completed
TR03043,RT001,VH001,2024-03-07 18:04:00,2024-03-07 19:02:00,55,37,completed
TR03044,RT001,VH016,2024-03-07 20:06:00,2024-03-07 21:22:00,55,44,completed
TR03045,RT002,VH010,2024-03-07 06:08:00,2024-03-07 07:14:00,49,23,completed
TR03046,RT002,VH017,2024-03-07 08:37:00,2024-03-07 09:54:00,49,34,completed
TR03047,RT002,VH010,2024-03-07 11:19:00,2024-03-07 12:21:00,49,39,completed
TR03048,RT002,VH003,2024-03-07 14:00:00,2024-03-07 14:57:00,49,35,completed
TR03049,RT002,VH003,2024-03-07 16:37:00,2024-03-07 17:36:00,49,21,completed
TR03050,RT002,VH017,2024-03-07 19:26:00,2024-03-07 20:28:00,49,32,completed
TR03051,RT003,VH005,2024-03-07 05:53:00,2024-03-07 08:23:00,45,27,completed
TR03052,RT003,VH004,2024-03-07 10:01:00,2024-03-07 12:11:00,49,28,completed
TR03053,RT003,VH004,2024-03-07 14:10:00,2024-03-07 16:18:00,49,37,completed
TR03054,RT003,VH004,2024-03-07 17:54:00,2024-03-07 20:23:00,49,24,completed
TR03055,RT004,VH005,2024-03-07 05:54:00,2024-03-07 07:28:00,45,27,completed
TR03056,RT004,VH005,2024-03-07 09:11:00,2024-03-07 10:46:00,45,25,completed
TR03057,RT004,VH006,2024-03-07 12:14:00,2024-03-07 13:37:00,45,24,completed
TR03058,RT004,VH005,2024-03-07 15:28:00,2024-03-07 17:11:00,45,32,completed
TR03059,RT004,VH009,2024-03-07 18:47:00,2024-03-07 20:25:00,40,32,completed
TR03060,RT005,VH013,2024-03-07 06:10:00,2024-03-07 07:30:00,8,4,completed
TR03061,RT005,VH018,2024-03-07 11:24:00,2024-03-07 12:37:00,8,4,completed
TR03062,RT005,VH018,2024-03-07 16:39:00,2024-03-07 17:55:00,8,5,completed
TR03063,RT006,VH009,2024-03-07 06:04:00,2024-03-07 07:41:00,40,18,completed
TR03064,RT006,VH003,2024-03-07 09:59:00,2024-03-07 11:27:00,49,34,completed
TR03065,RT006,VH009,2024-03-07 14:00:00,2024-03-07 15:47:00,40,33,completed
TR03066,RT006,VH003,2024-03-07 17:51:00,2024-03-07 19:34:00,49,38,completed
TR03067,RT007,VH014,2024-03-07 06:08:00,2024-03-07 07:00:00,8,3,completed
TR03068,RT007,VH014,2024-03-07 11:20:00,2024-03-07 12:29:00,8,3,completed
TR03069,RT007,VH012,2024-03-07 16:32:00,2024-03-07 17:27:00,12,7,completed
TR03070,RT008,VH016,2024-03-07 05:56:00,2024-03-07 06:41:00,55,35,completed
TR03071,RT008,VH002,2024-03-07 08:43:00,2024-03-07 09:31:00,55,29,completed
TR03072,RT008,VH002,2024-03-07 11:20:00,2024-03-07 12:18:00,55,36,completed
TR03073,RT008,VH001,2024-03-07 13:52:00,2024-03-07 14:45:00,55,31,completed
TR03074,RT008,VH001,2024-03-07 16:36:00,2024-03-07 17:35:00,55,40,completed
TR03075,RT008,VH008,2024-03-07 19:16:00,2024-03-07 20:03:00,40,25,completed
TR03076,RT009,VH002,2024-03-07 05:54:00,2024-03-07 07:57:00,55,28,completed
TR03077,RT009,VH002,2024-03-07 11:10:00,2024-03-07 12:57:00,55,27,completed
TR03078,RT009,VH005,2024-03-07 16:47:00,2024-03-07 18:34:00,45,34,completed
TR03079,RT010,VH011,2024-03-07 05:52:00,2024-03-07 06:23:00,12,8,completed
TR03080,RT010,VH014,2024-03-07 10:00:00,2024-03-07 10:34:00,8,4,completed
TR03081,RT010,VH011,2024-03-07 14:07:00,2024-03-07 14:42:00,12,8,completed
TR03082,RT010,VH013,2024-03-07 18:06:00,2024-03-07 18:50:00,8,4,completed
TR03083,RT001,VH008,2024-03-08 06:08:00,2024-03-08 07:17:00,40,22,completed
TR03084,RT001,VH007,2024-03-08 07:56:00,2024-03-08 09:12:00,40,29,completed
TR03085,RT001,VH016,2024-03-08 10:05:00,2024-03-08 11:24:00,55,34,completed
TR03086,RT001,VH001,2024-03-08 11:57:00,2024-03-08 13:15:00,55,38,completed
TR03087,RT001,VH007,2024-03-08 14:09:00,2024-03-08 15:16:00,40,30,completed
TR03088,RT001,VH002,2024-03-08 15:51:00,2024-03-08 17:04:00,55,45,completed
TR03089,RT001,VH007,2024-03-08 17:54:00,2024-03-08 19:18:00,40,22,completed
TR03090,RT001,VH002,2024-03-08 19:57:00,2024-03-08 21:06:00,55,36,completed
TR03091,RT002,VH003,2024-03-08 06:00:00,2024-03-08 06:55:00,49,32,completed
TR03092,RT002,VH003,2024-03-08 08:34:00,2024-03-08 09:55:00,49,27,completed
TR03093,RT002,VH003,2024-03-08 11:22:00,2024-03-08 12:26:00,49,36,completed
TR03094,RT002,VH004,2024-03-08 14:03:00,2024-03-08 15:09:00,49,23,completed
TR03095,RT002,VH004,2024-03-08 16:38:00,2024-03-08 17:42:00,49,35,completed
TR03096,RT002,VH003,2024-03-08 19:26:00,2024-03-08 20:26:00,49,27,completed
TR03097,RT003,VH004,2024-03-08 06:03:00,2024-03-08 08:09:00,49,23,completed
TR03098,RT003,VH004,2024-03-08 10:00:00,2024-03-08 11:52:00,49,36,completed
TR03099,RT003,VH005,2024-03-08 13:54:00,2024-03-08 16:10:00,45,28,completed
TR03100,RT003,VH004,2024-03-08 17:52:00,2024-03-08 19:57:00,49,21,completed
TR03101,RT004,VH005,2024-03-08 06:06:00,2024-03-08 07:29:00,45,33,completed
TR03102,RT004,VH009,2024-03-08 09:22:00,2024-03-08 11:04:00,40,24,completed
TR03103,RT004,VH009,2024-03-08 12:31:00,2024-03-08 13:50:00,40,20,completed
TR03104,RT004,VH009,2024-03-08 15:36:00,2024-03-08 16:57:00,40,19,completed
TR03105,RT004,VH005,2024-03-08 18:46:00,2024-03-08 20:40:00,45,32,completed
TR03106,RT005,VH013,2024-03-08 06:05:00,2024-03-08 07:12:00,8,5,completed
TR03107,RT005,VH013,2024-03-08 11:17:00,2024-03-08 12:40:00,8,3,completed
TR03108,RT005,VH011,2024-03-08 16:36:00,2024-03-08 17:47:00,12,5,completed
TR03109,RT006,VH009,2024-03-08 06:05:00,2024-03-08 07:42:00,40,33,completed
TR03110,RT006,VH009,2024-03-08 10:10:00,2024-03-08 11:48:00,40,33,completed
TR03111,RT006,VH010,2024-03-08 14:02:00,2024-03-08 15:23:00,49,41,completed
TR03112,RT006,VH003,2024-03-08 17:59:00,2024-03-08 19:58:00,49,23,completed
TR03113,RT007,VH012,2024-03-08 06:05:00,2024-03-08 07:05:00,12,9,completed
TR03114,RT007,VH014,2024-03-08 11:25:00,2024-03-08 12:25:00,8,5,completed
TR03115,RT007,VH015,2024-03-08 16:36:00,2024-03-08 17:45:00,12,7,completed
TR03116,RT008,VH002,2024-03-08 05:56:00,2024-03-08 06:45:00,55,38,completed
TR03117,RT008,VH002,2024-03-08 08:37:00,2024-03-08 09:28:00,55,31,completed
TR03118,RT008,VH001,2024-03-08 11:26:00,2024-03-08 12:25:00,55,35,completed
TR03119,RT008,VH016,2024-03-08 13:53:00,2024-03-08 14:49:00,55,41,completed
TR03120,RT008,VH008,2024-03-08 16:31:00,2024-03-08 17:19:00,40,20,completed
TR03121,RT008,VH008,2024-03-08 19:27:00,2024-03-08 20:27:00,40,16,completed
TR03122,RT009,VH002,2024-03-08 05:53:00,2024-03-08 07:20:00,55,32,completed
TR03123,RT009,VH006,2024-03-08 11:12:00,2024-03-08 13:05:00,45,19,completed
TR03124,RT009,VH006,2024-03-08 16:35:00,2024-03-08 18:34:00,45,33,completed
TR03125,RT010,VH013,2024-03-08 06:06:00,2024-03-08 06:43:00,8,4,completed
TR03126,RT010,VH014,2024-03-08 10:10:00,2024-03-08 10:52:00,8,3,completed
TR03127,RT010,VH011,2024-03-08 14:00:00,2024-03-08 14:44:00,12,10,completed
TR03128,RT010,VH013,2024-03-08 18:07:00,2024-03-08 18:44:00,8,4,completed
TR03129,RT001,VH008,2024-03-09 05:53:00,2024-03-09 06:59:00,40,24,completed
TR03130,RT001,VH002,2024-03-09 08:02:00,2024-03-09 09:06:00,55,34,completed
TR03131,RT001,VH007,2024-03-09 09:56:00,2024-03-09 11:06:00,40,19,completed
TR03132,RT001,VH016,2024-03-09 11:51:00,2024-03-09 12:53:00,55,32,completed
TR03133,RT001,VH007,2024-03-09 13:50:00,2024-03-09 15:03:00,40,20,completed
TR03134,RT001,VH016,2024-03-09 16:09:00,2024-03-09 17:16:00,55,42,completed
TR03135,RT001,VH007,2024-03-09 18:09:00,2024-03-09 19:14:00,40,16,completed
TR03136,RT001,VH002,2024-03-09 19:56:00,2024-03-09 21:16:00,55,31,completed
TR03137,RT002,VH004,2024-03-09 05:57:00,2024-03-09 07:12:00,49,31,completed
TR03138,RT002,VH017,2024-03-09 08:43:00,2024-03-09 09:44:00,49,23,completed
TR03139,RT002,VH004,2024-03-09 11:25:00,2024-03-09 12:43:00,49,40,completed
TR03140,RT002,VH003,2024-03-09 14:04:00,2024-03-09 15:12:00,49,38,completed
TR03141,RT002,VH003,2024-03-09 16:35:00,2024-03-09 17:46:00,49,26,completed
TR03142,RT002,VH010,2024-03-09 19:10:00,2024-03-09 20:19:00,49,32,completed
TR03143,RT003,VH006,2024-03-09 06:07:00,2024-03-09 08:39:00,45,35,completed
TR03144,RT003,VH006,2024-03-09 10:02:00,2024-03-09 11:59:00,45,36,completed
TR03145,RT003,VH005,2024-03-09 13:53:00,2024-03-09 16:33:00,45,18,completed
TR03146,RT003,VH005,2024-03-09 17:59:00,2024-03-09 20:28:00,45,19,completed
TR03147,RT004,VH005,2024-03-09 05:51:00,2024-03-09 07:17:00,45,28,completed
TR03148,RT004,VH006,2024-03-09 09:03:00,2024-03-09 10:42:00,45,32,completed
TR03149,RT004,VH006,2024-03-09 12:28:00,2024-03-09 14:02:00,45,26,completed
TR03150,RT004,VH009,2024-03-09 15:29:00,2024-03-09 16:48:00,40,23,completed
TR03151,RT004,VH005,2024-03-09 18:51:00,2024-03-09 20:33:00,45,26,completed
TR03152,RT005,VH011,2024-03-09 06:10:00,2024-03-09 07:14:00,12,6,completed
TR03153,RT005,VH011,2024-03-09 11:14:00,2024-03-09 12:15:00,12,6,completed
TR03154,RT005,VH011,2024-03-09 16:30:00,2024-03-09 17:29:00,12,8,completed
TR03155,RT006,VH009,2024-03-09 05:51:00,2024-03-09 07:19:00,40,18,completed
TR03156,RT006,VH010,2024-03-09 09:55:00,2024-03-09 11:35:00,49,23,completed
TR03157,RT006,VH010,2024-03-09 14:07:00,2024-03-09 15:33:00,49,23,completed
TR03158,RT006,VH009,2024-03-09 18:03:00,2024-03-09 19:47:00,40,31,completed
TR03159,RT007,VH012,2024-03-09 06:09:00,2024-03-09 07:14:00,12,7,completed
TR03160,RT007,VH015,2024-03-09 11:10:00,2024-03-09 12:00:00,12,8,completed
TR03161,RT007,VH014,2024-03-09 16:47:00,2024-03-09 17:47:00,8,6,completed
TR03162,RT008,VH016,2024-03-09 05:55:00,2024-03-09 06:55:00,55,29,completed
TR03163,RT008,VH008,2024-03-09 08:38:00,2024-03-09 09:22:00,40,31,completed
TR03164,RT008,VH008,2024-03-09 11:14:00,2024-03-09 12:01:00,40,22,completed
TR03165,RT008,VH016,2024-03-09 13:56:00,2024-03-09 14:49:00,55,27,completed
TR03166,RT008,VH001,2024-03-09 16:50:00,2024-03-09 17:39:00,55,26,completed
TR03167,RT008,VH001,2024-03-09 19:15:00,2024-03-09 20:15:00,55,27,completed
TR03168,RT009,VH005,2024-03-09 06:09:00,2024-03-09 07:58:00,45,28,completed
TR03169,RT009,VH002,2024-03-09 11:26:00,2024-03-09 13:25:00,55,45,completed
TR03170,RT009,VH006,2024-03-09 16:30:00,2024-03-09 18:04:00,45,33,completed
TR03171,RT010,VH011,2024-03-09 05:52:00,2024-03-09 06:27:00,12,7,completed
TR03172,RT010,VH013,2024-03-09 09:51:00,2024-03-09 10:28:00,8,5,completed
TR03173,RT010,VH018,2024-03-09 13:58:00,2024-03-09 14:29:00,8,6,completed
TR03174,RT010,VH013,2024-03-09 18:02:00,2024-03-09 18:36:00,8,4,completed
TR03175,RT001,VH001,2024-03-10 05:58:00,2024-03-10 07:17:00,55,44,completed
TR03176,RT001,VH002,2024-03-10 08:08:00,2024-03-10 09:16:00,55,25,completed
TR03177,RT001,VH002,2024-03-10 10:07:00,2024-03-10 11:31:00,55,32,completed
TR03178,RT001,VH001,2024-03-10 11:53:00,2024-03-10 13:13:00,55,33,completed
TR03179,RT001,VH016,2024-03-10 14:08:00,2024-03-10 15:24:00,55,39,completed
TR03180,RT001,VH002,2024-03-10 15:50:00,2024-03-10 16:50:00,55,26,completed
TR03181,RT001,VH001,2024-03-10 18:10:00,2024-03-10 19:12:00,55,24,completed
TR03182,RT001,VH007,2024-03-10 19:56:00,2024-03-10 21:07:00,40,33,completed
TR03183,RT002,VH010,2024-03-10 06:05:00,2024-03-10 07:05:00,49,26,completed
TR03184,RT002,VH010,2024-03-10 08:41:00,2024-03-10 09:51:00,49,27,completed
TR03185,RT002,VH017,2024-03-10 11:11:00,2024-03-10 12:12:00,49,25,completed
TR03186,RT002,VH010,2024-03-10 13:50:00,2024-03-10 14:58:00,49,29,completed
TR03187,RT002,VH003,2024-03-10 16:44:00,2024-03-10 18:03:00,49,25,completed
TR03188,RT002,VH004,2024-03-10 19:10:00,2024-03-10 20:18:00,49,27,completed
TR03189,RT003,VH004,2024-03-10 06:04:00,2024-03-10 08:19:00,49,27,completed
TR03190,RT003,VH004,2024-03-10 09:59:00,2024-03-10 11:50:00,49,32,completed
TR03191,RT003,VH004,2024-03-10 13:58:00,2024-03-10 16:28:00,49,22,completed
TR03192,RT003,VH004,2024-03-10 17:56:00,2024-03-10 20:09:00,49,36,completed
TR03193,RT004,VH005,2024-03-10 05:52:00,2024-03-10 07:16:00,45,36,completed
TR03194,RT004,VH006,2024-03-10 09:17:00,2024-03-10 11:01:00,45,26,completed
TR03195,RT004,VH009,2024-03-10 12:19:00,2024-03-10 13:39:00,40,28,completed
TR03196,RT004,VH009,2024-03-10 15:38:00,2024-03-10 16:58:00,40,30,completed
TR03197,RT004,VH005,2024-03-10 18:51:00,2024-03-10 20:17:00,45,29,completed
TR03198,RT005,VH011,2024-03-10 06:10:00,2024-03-10 07:22:00,12,8,completed
TR03199,RT005,VH018,2024-03-10 11:13:00,2024-03-10 12:23:00,8,6,completed
TR03200,RT005,VH018,2024-03-10 16:50:00,2024-03-10 18:00:00,8,6,completed
TR03201,RT006,VH009,2024-03-10 06:03:00,2024-03-10 07:42:00,40,28,completed
TR03202,RT006,VH009,2024-03-10 10:04:00,2024-03-10 11:50:00,40,30,completed
TR03203,RT006,VH003,2024-03-10 14:00:00,2024-03-10 15:52:00,49,31,completed
TR03204,RT006,VH009,2024-03-10 17:57:00,2024-03-10 19:33:00,40,24,completed
TR03205,RT007,VH015,2024-03-10 05:52:00,2024-03-10 06:44:00,12,5,completed
TR03206,RT007,VH014,2024-03-10 11:25:00,2024-03-10 12:14:00,8,5,completed
TR03207,RT007,VH012,2024-03-10 16:46:00,2024-03-10 17:48:00,12,8,completed
TR03208,RT008,VH002,2024-03-10 06:01:00,2024-03-10 06:59:00,55,23,completed
TR03209,RT008,VH008,2024-03-10 08:47:00,2024-03-10 09:28:00,40,32,completed
TR03210,RT008,VH001,2024-03-10 11:14:00,2024-03-10 11:59:00,55,40,completed
TR03211,RT008,VH016,2024-03-10 14:09:00,2024-03-10 15:00:00,55,45,completed
TR03212,RT008,VH002,2024-03-10 16:41:00,2024-03-10 17:29:00,55,41,completed
TR03213,RT008,VH001,2024-03-10 19:11:00,2024-03-10 19:57:00,55,23,completed
TR03214,RT009,VH006,2024-03-10 05:59:00,2024-03-10 08:02:00,45,29,completed
TR03215,RT009,VH006,2024-03-10 11:15:00,2024-03-10 13:06:00,45,33,completed
TR03216,RT009,VH002,2024-03-10 16:35:00,2024-03-10 18:13:00,55,42,completed
TR03217,RT010,VH013,2024-03-10 06:01:00,2024-03-10 06:38:00,8,6,completed
TR03218,RT010,VH018,2024-03-10 10:09:00,2024-03-10 10:46:00,8,3,completed
TR03219,RT010,VH018,2024-03-10 14:08:00,2024-03-10 14:52:00,8,3,completed
TR03220,RT010,VH013,2024-03-10 18:08:00,2024-03-10 18:51:00,8,4,completed
TR03221,RT001,VH008,2024-03-11 05:53:00,2024-03-11 07:08:00,40,31,completed
TR03222,RT001,VH007,2024-03-11 07:58:00,2024-03-11 09:07:00,40,18,completed
TR03223,RT001,VH008,2024-03-11 09:51:00,2024-03-11 10:54:00,40,33,completed
TR03224,RT001,VH008,2024-03-11 11:54:00,2024-03-11 13:15:00,40,29,completed
TR03225,RT001,VH002,2024-03-11 14:07:00,2024-03-11 15:10:00,55,29,completed
TR03226,RT001,VH001,2024-03-11 15:52:00,2024-03-11 17:07:00,55,29,completed
TR03227,RT001,VH002,2024-03-11 17:59:00,2024-03-11 19:09:00,55,28,completed
TR03228,RT001,VH002,2024-03-11 20:02:00,2024-03-11 21:04:00,55,37,completed
TR03229,RT002,VH004,2024-03-11 05:52:00,2024-03-11 07:00:00,49,22,completed
TR03230,RT002,VH004,2024-03-11 08:35:00,2024-03-11 09:40:00,49,30,completed
TR03231,RT002,VH010,2024-03-11 11:24:00,2024-03-11 12:31:00,49,28,completed
TR03232,RT002,VH017,2024-03-11 14:08:00,2024-03-11 15:06:00,49,23,completed
TR03233,RT002,VH010,2024-03-11 16:40:00,2024-03-11 17:39:00,49,31,completed
TR03234,RT002,VH010,2024-03-11 19:22:00,2024-03-11 20:42:00,49,33,completed
TR03235,RT003,VH005,2024-03-11 06:10:00,2024-03-11 08:22:00,45,29,completed
TR03236,RT003,VH006,2024-03-11 09:59:00,2024-03-11 12:25:00,45,32,completed
TR03237,RT003,VH004,2024-03-11 14:07:00,2024-03-11 16:35:00,49,37,completed
TR03238,RT003,VH004,2024-03-11 17:51:00,2024-03-11 19:47:00,49,23,completed
TR03239,RT004,VH005,2024-03-11 05:57:00,2024-03-11 07:15:00,45,24,completed
TR03240,RT004,VH009,2024-03-11 09:06:00,2024-03-11 10:25:00,40,26,completed
TR03241,RT004,VH009,2024-03-11 12:19:00,2024-03-11 14:03:00,40,17,completed
TR03242,RT004,VH009,2024-03-11 15:42:00,2024-03-11 17:23:00,40,28,completed
TR03243,RT004,VH005,2024-03-11 18:40:00,2024-03-11 20:31:00,45,32,completed
TR03244,RT005,VH011,2024-03-11 05:52:00,2024-03-11 06:55:00,12,7,completed
TR03245,RT005,VH011,2024-03-11 11:20:00,2024-03-11 12:32:00,12,6,completed
TR03246,RT005,VH013,2024-03-11 16:41:00,2024-03-11 17:42:00,8,4,completed
TR03247,RT006,VH003,2024-03-11 05:53:00,2024-03-11 07:27:00,49,21,completed
TR03248,RT006,VH003,2024-03-11 10:10:00,2024-03-11 11:47:00,49,25,completed
TR03249,RT006,VH003,2024-03-11 14:06:00,2024-03-11 16:04:00,49,36,completed
TR03250,RT006,VH010,2024-03-11 18:03:00,2024-03-11 19:57:00,49,35,completed
TR03251,RT007,VH015,2024-03-11 06:07:00,2024-03-11 07:01:00,12,10,completed
TR03252,RT007,VH015,2024-03-11 11:17:00,2024-03-11 12:13:00,12,6,completed
TR03253,RT007,VH014,2024-03-11 16:39:00,2024-03-11 17:45:00,8,4,completed
TR03254,RT008,VH002,2024-03-11 05:54:00,2024-03-11 06:49:00,55,46,completed
TR03255,RT008,VH002,2024-03-11 08:38:00,2024-03-11 09:25:00,55,32,completed
TR03256,RT008,VH008,2024-03-11 11:20:00,2024-03-11 12:04:00,40,28,completed
TR03257,RT008,VH008,2024-03-11 13:56:00,2024-03-11 14:38:00,40,16,completed
TR03258,RT008,VH002,2024-03-11 16:46:00,2024-03-11 17:34:00,55,29,completed
TR03259,RT008,VH002,2024-03-11 19:24:00,2024-03-11 20:18:00,55,41,completed
TR03260,RT009,VH006,2024-03-11 06:08:00,2024-03-11 07:42:00,45,34,completed
TR03261,RT009,VH002,2024-03-11 11:18:00,2024-03-11 13:21:00,55,43,completed
TR03262,RT009,VH005,2024-03-11 16:30:00,2024-03-11 18:11:00,45,32,completed
TR03263,RT010,VH013,2024-03-11 06:08:00,2024-03-11 06:51:00,8,3,completed
TR03264,RT010,VH018,2024-03-11 09:58:00,2024-03-11 10:32:00,8,4,completed
TR03265,RT010,VH014,2024-03-11 13:51:00,2024-03-11 14:34:00,8,6,completed
TR03266,RT010,VH018,2024-03-11 17:50:00,2024-03-11 18:21:00,8,6,completed
TR03267,RT001,VH001,2024-03-12 06:03:00,2024-03-12 07:09:00,55,44,completed
TR03268,RT001,VH007,2024-03-12 07:57:00,2024-03-12 09:18:00,40,27,completed
TR03269,RT001,VH002,2024-03-12 10:07:00,2024-03-12 11:23:00,55,45,completed
TR03270,RT001,VH007,2024-03-12 11:52:00,2024-03-12 13:07:00,40,22,completed
TR03271,RT001,VH007,2024-03-12 13:50:00,2024-03-12 14:50:00,40,16,completed
TR03272,RT001,VH008,2024-03-12 16:09:00,2024-03-12 17:26:00,40,23,completed
TR03273,RT001,VH016,2024-03-12 17:56:00,2024-03-12 18:57:00,55,31,completed
TR03274,RT001,VH008,2024-03-12 19:52:00,2024-03-12 21:10:00,40,17,completed
TR03275,RT002,VH003,2024-03-12 05:50:00,2024-03-12 06:48:00,49,38,completed
TR03276,RT002,VH017,2024-03-12 08:32:00,2024-03-12 09:50:00,49,27,completed
TR03277,RT002,VH010,2024-03-12 11:18:00,2024-03-12 12:38:00,49,27,completed
TR03278,RT002,VH010,2024-03-12 13:51:00,2024-03-12 14:50:00,49,32,completed
TR03279,RT002,VH004,2024-03-12 16:38:00,2024-03-12 17:47:00,49,19,completed
TR03280,RT002,VH010,2024-03-12 19:21:00,2024-03-12 20:16:00,49,21,completed
TR03281,RT003,VH005,2024-03-12 05:55:00,2024-03-12 08:03:00,45,25,completed
TR03282,RT003,VH005,2024-03-12 09:53:00,2024-03-12 12:15:00,45,27,completed
TR03283,RT003,VH005,2024-03-12 13:55:00,2024-03-12 15:58:00,45,38,completed
TR03284,RT003,VH006,2024-03-12 18:06:00,2024-03-12 20:29:00,45,24,completed
TR03285,RT004,VH006,2024-03-12 06:03:00,2024-03-12 07:50:00,45,36,completed
TR03286,RT004,VH005,2024-03-12 09:06:00,2024-03-12 10:30:00,45,31,completed
TR03287,RT004,VH006,2024-03-12 12:14:00,2024-03-12 13:58:00,45,34,completed
TR03288,RT004,VH005,2024-03-12 15:33:00,2024-03-12 17:05:00,45,22,completed
TR03289,RT004,VH005,2024-03-12 18:46:00,2024-03-12 20:31:00,45,34,completed
TR03290,RT005,VH018,2024-03-12 05:58:00,2024-03-12 07:00:00,8,4,completed
TR03291,RT005,VH013,2024-03-12 11:29:00,2024-03-12 12:44:00,8,5,completed
TR03292,RT005,VH011,2024-03-12 16:30:00,2024-03-12 17:50:00,12,7,completed
TR03293,RT006,VH010,2024-03-12 06:06:00,2024-03-12 07:41:00,49,33,completed
TR03294,RT006,VH010,2024-03-12 10:01:00,2024-03-12 11:57:00,49,23,completed
TR03295,RT006,VH009,2024-03-12 13:50:00,2024-03-12 15:18:00,40,31,completed
TR03296,RT006,VH009,2024-03-12 18:10:00,2024-03-12 20:02:00,40,18,completed
TR03297,RT007,VH015,2024-03-12 06:07:00,2024-03-12 06:56:00,12,7,completed
TR03298,RT007,VH012,2024-03-12 11:19:00,2024-03-12 12:16:00,12,7,completed
TR03299,RT007,VH015,2024-03-12 16:43:00,2024-03-12 17:33:00,12,4,completed
TR03300,RT008,VH016,2024-03-12 06:04:00,2024-03-12 07:00:00,55,46,completed
TR03301,RT008,VH008,2024-03-12 08:41:00,2024-03-12 09:33:00,40,22,completed
TR03302,RT008,VH008,2024-03-12 11:12:00,2024-03-12 12:03:00,40,29,completed
TR03303,RT008,VH002,2024-03-12 13:52:00,2024-03-12 14:46:00,55,39,completed
TR03304,RT008,VH016,2024-03-12 16:48:00,2024-03-12 17:41:00,55,24,completed
TR03305,RT008,VH001,2024-03-12 19:16:00,2024-03-12 20:13:00,55,37,completed
TR03306,RT009,VH005,2024-03-12 05:57:00,2024-03-12 07:45:00,45,25,completed
TR03307,RT009,VH006,2024-03-12 11:28:00,2024-03-12 12:56:00,45,24,completed
TR03308,RT009,VH006,2024-03-12 16:46:00,2024-03-12 18:52:00,45,18,completed
TR03309,RT010,VH018,2024-03-12 05:53:00,2024-03-12 06:32:00,8,5,completed
TR03310,RT010,VH013,2024-03-12 10:05:00,2024-03-12 10:45:00,8,6,completed
TR03311,RT010,VH018,2024-03-12 14:00:00,2024-03-12 14:41:00,8,5,completed
TR03312,RT010,VH011,2024-03-12 18:06:00,2024-03-12 18:43:00,12,4,completed
TR03313,RT001,VH007,2024-03-13 05:55:00,2024-03-13 07:14:00,40,24,completed
TR03314,RT001,VH002,2024-03-13 08:09:00,2024-03-13 09:08:00,55,42,completed
TR03315,RT001,VH002,2024-03-13 10:10:00,2024-03-13 11:07:00,55,28,completed
TR03316,RT001,VH008,2024-03-13 12:10:00,2024-03-13 13:34:00,40,32,completed
TR03317,RT001,VH008,2024-03-13 13:59:00,2024-03-13 15:10:00,40,32,completed
TR03318,RT001,VH002,2024-03-13 15:57:00,2024-03-13 17:21:00,55,36,completed
TR03319,RT001,VH007,2024-03-13 17:58:00,2024-03-13 19:06:00,40,24,completed
TR03320,RT001,VH016,2024-03-13 20:03:00,2024-03-13 21:12:00,55,26,completed
TR03321,RT002,VH004,2024-03-13 05:58:00,2024-03-13 07:12:00,49,27,completed
TR03322,RT002,VH010,2024-03-13 08:46:00,2024-03-13 09:58:00,49,35,completed
TR03323,RT002,VH010,2024-03-13 11:29:00,2024-03-13 12:25:00,49,34,completed
