booking_id,trip_id,route_id,booking_datetime,passengers,fare_per_passenger,total_fare,payment_method,booking_status,channel
BK005197,TR00702,RT009,2025-02-22 06:00:00,1,11.91,11.91,debit_card,completed,website
BK005198,TR00702,RT009,2025-02-09 06:00:00,3,17.24,51.72,ideal,completed,website
BK005199,TR00702,RT009,2025-02-10 06:00:00,2,13.98,27.96,bancontact,completed,mobile_app
BK005200,TR00702,RT009,2025-02-09 06:00:00,2,15.72,31.44,credit_card,completed,mobile_app
BK005201,TR00702,RT009,2025-02-10 06:00:00,4,16.3,65.2,debit_card,completed,mobile_app
BK005202,TR00702,RT009,2025-02-22 06:00:00,2,17.1,34.2,ideal,completed,partner_api
BK005203,TR00702,RT009,2025-02-10 06:00:00,3,15.43,46.29,credit_card,completed,website
BK005204,TR00702,RT009,2025-02-22 06:00:00,2,14.28,28.56,debit_card,completed,mobile_app
BK005205,TR00702,RT009,2025-02-12 06:00:00,3,15.66,46.98,credit_card,completed,partner_api
BK005206,TR00702,RT009,2025-02-08 06:00:00,1,12.04,12.04,debit_card,completed,mobile_app
BK005207,TR00703,RT009,2025-01-29 14:00:00,1,14.51,14.51,credit_card,completed,website
BK005208,TR00703,RT009,2025-02-21 14:00:00,3,12.28,36.84,ideal,completed,partner_api
BK005209,TR00703,RT009,2025-02-05 14:00:00,4,16.78,67.12,credit_card,completed,partner_api
BK005210,TR00703,RT009,2025-01-29 14:00:00,1,17.08,17.08,bancontact,completed,website
BK005211,TR00703,RT009,2025-01-30 14:00:00,3,14.92,44.76,bancontact,completed,website
BK005212,TR00703,RT009,2025-02-10 14:00:00,1,13.8,13.8,bancontact,completed,mobile_app
BK005213,TR00703,RT009,2025-02-21 14:00:00,4,11.72,46.88,paypal,completed,website
BK005214,TR00703,RT009,2025-01-31 14:00:00,1,16.35,16.35,debit_card,cancelled,website
BK005215,TR00703,RT009,2025-02-13 14:00:00,2,15.99,31.98,ideal,completed,mobile_app
BK005216,TR00703,RT009,2025-01-26 14:00:00,1,17.02,17.02,paypal,completed,partner_api
BK005217,TR00704,RT010,2025-02-10 06:15:00,3,19.9,59.7,credit_card,completed,mobile_app
BK005218,TR00704,RT010,2025-01-29 06:15:00,1,26.45,26.45,paypal,completed,partner_api
BK005219,TR00705,RT010,2025-02-19 14:45:00,2,21.94,43.88,debit_card,completed,partner_api
BK005220,TR00705,RT010,2025-01-30 14:45:00,1,23.83,23.83,paypal,completed,mobile_app
BK005221,TR00705,RT010,2025-02-02 14:45:00,1,19.2,19.2,paypal,completed,partner_api
BK005222,TR00706,RT001,2025-01-28 08:00:00,4,11.97,47.88,debit_card,completed,mobile_app
BK005223,TR00706,RT001,2025-02-19 08:00:00,3,10.95,32.85,paypal,completed,website
BK005224,TR00706,RT001,2025-02-05 08:00:00,1,13.76,13.76,bancontact,completed,mobile_app
BK005225,TR00706,RT001,2025-02-04 08:00:00,2,10.87,21.74,debit_card,cancelled,website
BK005226,TR00706,RT001,2025-02-03 08:00:00,1,12.36,12.36,debit_card,completed,website
BK005227,TR00706,RT001,2025-02-12 08:00:00,1,14.4,14.4,ideal,completed,mobile_app
BK005228,TR00706,RT001,2025-02-20 08:00:00,1,14.98,14.98,ideal,completed,partner_api
BK005229,TR00707,RT002,2025-02-06 06:00:00,1,18.89,18.89,paypal,completed,partner_api
BK005230,TR00707,RT002,2025-02-07 06:00:00,2,12.95,25.9,ideal,completed,mobile_app
BK005231,TR00707,RT002,2025-02-12 06:00:00,4,17.85,71.4,ideal,completed,website
BK005232,TR00707,RT002,2025-02-03 06:00:00,3,19.13,57.39,ideal,completed,partner_api
BK005233,TR00707,RT002,2025-02-23 06:00:00,2,16.86,33.72,credit_card,completed,mobile_app
BK005234,TR00707,RT002,2025-02-12 06:00:00,3,16.07,48.21,bancontact,completed,mobile_app
BK005235,TR00707,RT002,2025-02-15 06:00:00,4,19.4,77.6,paypal,completed,partner_api
BK005236,TR00707,RT002,2025-02-11 06:00:00,2,15.49,30.98,credit_card,completed,website
BK005237,TR00707,RT002,2025-02-11 06:00:00,3,18.81,56.43,debit_card,completed,mobile_app
BK005238,TR00707,RT002,2025-02-07 06:00:00,1,16.13,16.13,debit_card,completed,partner_api
BK005239,TR00707,RT002,2025-02-19 06:00:00,3,15.87,47.61,debit_card,completed,mobile_app
BK005240,TR00708,RT002,2025-02-15 14:30:00,3,15.62,46.86,bancontact,completed,partner_api
BK005241,TR00708,RT002,2025-02-16 14:30:00,1,16.11,16.11,paypal,completed,mobile_app
BK005242,TR00708,RT002,2025-02-17 14:30:00,3,15.05,45.15,debit_card,completed,partner_api
BK005243,TR00708,RT002,2025-02-05 14:30:00,1,12.93,12.93,paypal,completed,website
BK005244,TR00708,RT002,2025-01-29 14:30:00,2,14.94,29.88,bancontact,completed,mobile_app
BK005245,TR00708,RT002,2025-02-08 14:30:00,2,18.92,37.84,debit_card,cancelled,website
BK005246,TR00708,RT002,2025-01-31 14:30:00,1,14.42,14.42,debit_card,no_show,website
BK005247,TR00708,RT002,2025-01-31 14:30:00,2,15.56,31.12,debit_card,completed,partner_api
BK005248,TR00708,RT002,2025-02-12 14:30:00,2,17.69,35.38,ideal,completed,partner_api
BK005249,TR00708,RT002,2025-02-05 14:30:00,2,16.82,33.64,credit_card,completed,website
BK005250,TR00708,RT002,2025-02-25 14:30:00,4,16.89,67.56,debit_card,completed,partner_api
BK005251,TR00709,RT003,2025-01-31 06:15:00,2,17.48,34.96,paypal,completed,partner_api
BK005252,TR00709,RT003,2025-02-22 06:15:00,2,21.88,43.76,credit_card,completed,website
BK005253,TR00709,RT003,2025-02-01 06:15:00,5,17.17,85.85,ideal,completed,website
BK005254,TR00709,RT003,2025-02-06 06:15:00,1,17.16,17.16,bancontact,completed,website
BK005255,TR00709,RT003,2025-01-28 06:15:00,1,18.62,18.62,ideal,completed,mobile_app
BK005256,TR00709,RT003,2025-02-13 06:15:00,1,20.38,20.38,bancontact,completed,mobile_app
BK005257,TR00709,RT003,2025-02-14 06:15:00,4,17.24,68.96,bancontact,completed,website
BK005258,TR00709,RT003,2025-02-23 06:15:00,1,20.59,20.59,bancontact,completed,partner_api
BK005259,TR00709,RT003,2025-02-05 06:15:00,4,14.93,59.72,paypal,completed,mobile_app
BK005260,TR00709,RT003,2025-02-11 06:15:00,1,14.72,14.72,debit_card,completed,website
BK005261,TR00709,RT003,2025-02-07 06:15:00,3,17.02,51.06,ideal,completed,partner_api
BK005262,TR00709,RT003,2025-02-25 06:15:00,1,15.89,15.89,bancontact,completed,website
BK005263,TR00710,RT003,2025-02-20 14:15:00,2,15.96,31.92,ideal,completed,mobile_app
BK005264,TR00710,RT003,2025-02-22 14:15:00,3,19.77,59.31,debit_card,completed,website
BK005265,TR00710,RT003,2025-02-18 14:15:00,3,17.96,53.88,bancontact,completed,mobile_app
BK005266,TR00710,RT003,2025-02-17 14:15:00,5,16.56,82.8,debit_card,completed,mobile_app
BK005267,TR00710,RT003,2025-02-07 14:15:00,3,16.68,50.04,ideal,completed,partner_api
BK005268,TR00710,RT003,2025-02-13 14:15:00,1,16.42,16.42,paypal,completed,website
BK005269,TR00711,RT004,2025-01-28 06:00:00,2,14.96,29.92,credit_card,completed,mobile_app
BK005270,TR00711,RT004,2025-02-21 06:00:00,2,18.59,37.18,bancontact,completed,mobile_app
BK005271,TR00711,RT004,2025-02-14 06:00:00,4,19.75,79.0,ideal,completed,mobile_app
BK005272,TR00711,RT004,2025-02-16 06:00:00,1,19.17,19.17,paypal,completed,website
BK005273,TR00711,RT004,2025-02-10 06:00:00,3,20.3,60.9,debit_card,completed,partner_api
BK005274,TR00711,RT004,2025-02-11 06:00:00,2,19.36,38.72,bancontact,completed,partner_api
BK005275,TR00711,RT004,2025-01-31 06:00:00,2,14.85,29.7,paypal,completed,partner_api
BK005276,TR00711,RT004,2025-02-17 06:00:00,1,18.72,18.72,credit_card,completed,website
BK005277,TR00711,RT004,2025-02-06 06:00:00,1,18.07,18.07,credit_card,completed,mobile_app
BK005278,TR00711,RT004,2025-02-17 06:00:00,2,15.82,31.64,bancontact,completed,partner_api
BK005279,TR00711,RT004,2025-02-14 06:00:00,4,13.74,54.96,bancontact,completed,partner_api
BK005280,TR00711,RT004,2025-02-02 06:00:00,2,20.19,40.38,debit_card,completed,website
BK005281,TR00712,RT004,2025-02-18 14:00:00,1,15.94,15.94,credit_card,no_show,website
BK005282,TR00712,RT004,2025-02-21 14:00:00,3,18.01,54.03,paypal,completed,website
BK005283,TR00712,RT004,2025-02-20 14:00:00,2,19.67,39.34,paypal,completed,mobile_app
BK005284,TR00712,RT004,2025-01-30 14:00:00,3,16.77,50.31,debit_card,completed,website
BK005285,TR00712,RT004,2025-02-16 14:00:00,1,16.08,16.08,ideal,completed,website
BK005286,TR00712,RT004,2025-02-02 14:00:00,1,20.67,20.67,credit_card,completed,mobile_app
BK005287,TR00712,RT004,2025-02-04 14:00:00,2,17.02,34.04,bancontact,completed,website
BK005288,TR00712,RT004,2025-01-30 14:00:00,2,19.89,39.78,debit_card,completed,website
BK005289,TR00712,RT004,2025-02-07 14:00:00,2,15.95,31.9,debit_card,completed,partner_api
BK005290,TR00712,RT004,2025-02-23 14:00:00,1,17.43,17.43,credit_card,completed,website
BK005291,TR00713,RT005,2025-02-06 08:30:00,2,33.58,67.16,bancontact,completed,partner_api
BK005292,TR00713,RT005,2025-01-27 08:30:00,2,36.56,73.12,paypal,completed,partner_api
BK005293,TR00713,RT005,2025-02-20 08:30:00,1,34.78,34.78,debit_card,completed,partner_api
BK005294,TR00714,RT006,2025-02-12 08:15:00,4,9.46,37.84,debit_card,completed,partner_api
BK005295,TR00714,RT006,2025-02-12 08:15:00,3,12.35,37.05,debit_card,completed,website
BK005296,TR00714,RT006,2025-01-27 08:15:00,3,11.27,33.81,bancontact,completed,partner_api
BK005297,TR00714,RT006,2025-02-16 08:15:00,3,10.64,31.92,ideal,completed,mobile_app
BK005298,TR00714,RT006,2025-02-13 08:15:00,2,9.92,19.84,debit_card,completed,website
BK005299,TR00715,RT007,2025-02-02 08:00:00,3,26.2,78.6,credit_card,no_show,mobile_app
BK005300,TR00715,RT007,2025-02-04 08:00:00,1,27.92,27.92,debit_card,no_show,partner_api
BK005301,TR00716,RT008,2025-02-02 08:30:00,2,14.13,28.26,paypal,completed,partner_api
BK005302,TR00716,RT008,2025-02-12 08:30:00,4,10.79,43.16,bancontact,completed,website
BK005303,TR00716,RT008,2025-02-23 08:30:00,1,13.14,13.14,ideal,completed,partner_api
BK005304,TR00716,RT008,2025-02-25 08:30:00,3,10.92,32.76,debit_card,completed,website
BK005305,TR00716,RT008,2025-02-03 08:30:00,2,11.3,22.6,credit_card,completed,partner_api
BK005306,TR00716,RT008,2025-02-18 08:30:00,1,14.19,14.19,paypal,completed,partner_api
BK005307,TR00716,RT008,2025-02-20 08:30:00,1,10.96,10.96,credit_card,completed,mobile_app
BK005308,TR00716,RT008,2025-02-19 08:30:00,4,11.32,45.28,credit_card,completed,mobile_app
BK005309,TR00716,RT008,2025-02-06 08:30:00,3,10.54,31.62,ideal,completed,website
BK005310,TR00716,RT008,2025-02-16 08:30:00,3,10.79,32.37,paypal,completed,mobile_app
BK005311,TR00717,RT009,2025-02-25 08:15:00,5,12.68,63.4,paypal,completed,mobile_app
BK005312,TR00717,RT009,2025-02-11 08:15:00,4,16.11,64.44,ideal,completed,mobile_app
BK005313,TR00717,RT009,2025-01-28 08:15:00,1,16.87,16.87,paypal,completed,website
BK005314,TR00717,RT009,2025-02-18 08:15:00,2,12.06,24.12,debit_card,completed,mobile_app
BK005315,TR00717,RT009,2025-01-28 08:15:00,1,16.25,16.25,ideal,completed,website
BK005316,TR00717,RT009,2025-02-14 08:15:00,1,14.25,14.25,bancontact,completed,mobile_app
BK005317,TR00717,RT009,2025-02-24 08:15:00,2,11.81,23.62,paypal,completed,website
BK005318,TR00717,RT009,2025-02-12 08:15:00,2,17.48,34.96,ideal,completed,partner_api
BK005319,TR00717,RT009,2025-02-09 08:15:00,2,13.64,27.28,debit_card,no_show,mobile_app
BK005320,TR00718,RT010,2025-02-09 08:45:00,1,19.17,19.17,paypal,completed,mobile_app
BK005321,TR00718,RT010,2025-02-21 08:45:00,4,25.98,103.92,paypal,completed,mobile_app
BK005322,TR00719,RT001,2025-02-24 08:30:00,2,13.92,27.84,debit_card,refunded,partner_api
BK005323,TR00719,RT001,2025-02-20 08:30:00,2,11.78,23.56,bancontact,refunded,mobile_app
BK005324,TR00720,RT002,2025-02-20 08:15:00,2,16.21,32.42,ideal,completed,website
BK005325,TR00720,RT002,2025-02-09 08:15:00,1,18.69,18.69,debit_card,completed,website
BK005326,TR00720,RT002,2025-02-14 08:15:00,4,16.04,64.16,bancontact,completed,partner_api
BK005327,TR00720,RT002,2025-02-05 08:15:00,1,14.2,14.2,debit_card,completed,mobile_app
BK005328,TR00720,RT002,2025-02-08 08:15:00,1,13.38,13.38,debit_card,completed,partner_api
BK005329,TR00720,RT002,2025-02-07 08:15:00,4,13.46,53.84,bancontact,completed,website
BK005330,TR00720,RT002,2025-02-23 08:15:00,1,14.98,14.98,credit_card,completed,mobile_app
BK005331,TR00720,RT002,2025-02-03 08:15:00,3,15.82,47.46,bancontact,completed,website
BK005332,TR00720,RT002,2025-02-12 08:15:00,1,15.65,15.65,paypal,completed,partner_api
BK005333,TR00721,RT003,2025-02-17 08:45:00,1,17.6,17.6,credit_card,completed,mobile_app
BK005334,TR00721,RT003,2025-02-19 08:45:00,1,18.42,18.42,credit_card,completed,mobile_app
BK005335,TR00721,RT003,2025-02-03 08:45:00,4,17.03,68.12,ideal,completed,website
BK005336,TR00721,RT003,2025-02-07 08:45:00,1,15.09,15.09,ideal,completed,mobile_app
BK005337,TR00721,RT003,2025-02-16 08:45:00,2,15.34,30.68,ideal,completed,partner_api
BK005338,TR00721,RT003,2025-02-01 08:45:00,5,20.57,102.85,paypal,completed,partner_api
BK005339,TR00721,RT003,2025-02-05 08:45:00,1,18.21,18.21,credit_card,completed,partner_api
BK005340,TR00721,RT003,2025-02-02 08:45:00,4,16.9,67.6,paypal,completed,website
BK005341,TR00721,RT003,2025-02-12 08:45:00,2,19.01,38.02,credit_card,completed,mobile_app
BK005342,TR00721,RT003,2025-02-13 08:45:00,1,19.75,19.75,credit_card,completed,partner_api
BK005343,TR00721,RT003,2025-02-23 08:45:00,5,15.94,79.7,paypal,completed,website
BK005344,TR00721,RT003,2025-02-26 08:45:00,1,16.62,16.62,paypal,completed,partner_api
BK005345,TR00721,RT003,2025-02-10 08:45:00,2,19.31,38.62,ideal,completed,mobile_app
BK005346,TR00721,RT003,2025-02-04 08:45:00,1,16.71,16.71,paypal,completed,partner_api
BK005347,TR00722,RT004,2025-01-29 06:15:00,1,17.2,17.2,ideal,completed,website
BK005348,TR00722,RT004,2025-02-21 06:15:00,3,17.51,52.53,debit_card,completed,mobile_app
BK005349,TR00722,RT004,2025-02-11 06:15:00,4,17.16,68.64,paypal,no_show,website
BK005350,TR00722,RT004,2025-02-20 06:15:00,4,16.03,64.12,paypal,completed,website
BK005351,TR00722,RT004,2025-02-14 06:15:00,1,18.98,18.98,bancontact,completed,partner_api
BK005352,TR00722,RT004,2025-02-13 06:15:00,3,15.83,47.49,ideal,completed,partner_api
BK005353,TR00722,RT004,2025-02-01 06:15:00,3,17.42,52.26,ideal,completed,mobile_app
BK005354,TR00722,RT004,2025-02-21 06:15:00,1,15.72,15.72,debit_card,completed,partner_api
BK005355,TR00723,RT004,2025-01-28 14:15:00,4,19.5,78.0,debit_card,completed,mobile_app
BK005356,TR00723,RT004,2025-02-13 14:15:00,4,14.14,56.56,ideal,completed,website
BK005357,TR00723,RT004,2025-02-07 14:15:00,3,18.7,56.1,ideal,no_show,mobile_app
BK005358,TR00723,RT004,2025-02-04 14:15:00,2,18.98,37.96,ideal,completed,mobile_app
BK005359,TR00723,RT004,2025-01-29 14:15:00,3,19.72,59.16,debit_card,completed,mobile_app
BK005360,TR00723,RT004,2025-02-12 14:15:00,2,18.38,36.76,credit_card,completed,website
BK005361,TR00723,RT004,2025-02-05 14:15:00,4,19.93,79.72,debit_card,completed,partner_api
BK005362,TR00723,RT004,2025-02-02 14:15:00,2,14.39,28.78,bancontact,completed,website
BK005363,TR00723,RT004,2025-02-26 14:15:00,5,13.91,69.55,paypal,completed,website
BK005364,TR00723,RT004,2025-02-03 14:15:00,1,15.27,15.27,debit_card,completed,mobile_app
BK005365,TR00724,RT005,2025-01-29 08:00:00,2,26.13,52.26,debit_card,completed,website
BK005366,TR00725,RT006,2025-02-13 06:15:00,1,11.49,11.49,paypal,completed,mobile_app
BK005367,TR00725,RT006,2025-02-10 06:15:00,3,8.93,26.79,ideal,no_show,partner_api
BK005368,TR00725,RT006,2025-01-29 06:15:00,3,10.74,32.22,ideal,completed,partner_api
BK005369,TR00725,RT006,2025-02-15 06:15:00,2,12.95,25.9,ideal,completed,partner_api
BK005370,TR00725,RT006,2025-02-04 06:15:00,3,10.1,30.3,credit_card,completed,website
BK005371,TR00725,RT006,2025-02-12 06:15:00,1,11.19,11.19,bancontact,completed,mobile_app
BK005372,TR00725,RT006,2025-02-07 06:15:00,2,11.41,22.82,ideal,completed,partner_api
BK005373,TR00725,RT006,2025-02-01 06:15:00,3,12.73,38.19,bancontact,completed,mobile_app
BK005374,TR00725,RT006,2025-02-06 06:15:00,1,10.93,10.93,debit_card,cancelled,website
BK005375,TR00725,RT006,2025-02-14 06:15:00,3,11.52,34.56,ideal,completed,partner_api
BK005376,TR00726,RT006,2025-02-08 14:45:00,5,12.92,64.6,debit_card,completed,website
BK005377,TR00726,RT006,2025-02-14 14:45:00,1,9.34,9.34,paypal,no_show,website
BK005378,TR00726,RT006,2025-01-29 14:45:00,3,12.98,38.94,debit_card,completed,mobile_app
BK005379,TR00726,RT006,2025-02-21 14:45:00,1,9.73,9.73,ideal,completed,mobile_app
BK005380,TR00726,RT006,2025-02-01 14:45:00,2,8.93,17.86,paypal,completed,website
BK005381,TR00726,RT006,2025-02-15 14:45:00,4,9.77,39.08,credit_card,completed,website
BK005382,TR00726,RT006,2025-02-08 14:45:00,3,11.34,34.02,credit_card,completed,website
BK005383,TR00726,RT006,2025-02-06 14:45:00,2,12.04,24.08,debit_card,completed,partner_api
BK005384,TR00726,RT006,2025-02-02 14:45:00,2,8.74,17.48,bancontact,completed,mobile_app
BK005385,TR00726,RT006,2025-02-22 14:45:00,2,10.29,20.58,bancontact,completed,mobile_app
BK005386,TR00727,RT007,2025-02-23 08:30:00,2,25.49,50.98,debit_card,no_show,mobile_app
BK005387,TR00727,RT007,2025-02-02 08:30:00,2,24.86,49.72,paypal,completed,partner_api
BK005388,TR00727,RT007,2025-02-15 08:30:00,1,30.82,30.82,bancontact,completed,partner_api
BK005389,TR00727,RT007,2025-02-09 08:30:00,1,31.14,31.14,bancontact,completed,partner_api
BK005390,TR00728,RT008,2025-01-28 08:00:00,3,11.15,33.45,credit_card,completed,website
BK005391,TR00728,RT008,2025-01-28 08:00:00,2,10.99,21.98,credit_card,completed,website
BK005392,TR00728,RT008,2025-02-05 08:00:00,4,10.73,42.92,debit_card,completed,mobile_app
BK005393,TR00728,RT008,2025-02-19 08:00:00,3,10.26,30.78,debit_card,completed,website
BK005394,TR00728,RT008,2025-02-06 08:00:00,1,10.83,10.83,credit_card,completed,mobile_app
BK005395,TR00728,RT008,2025-02-01 08:00:00,4,11.53,46.12,ideal,completed,mobile_app
BK005396,TR00728,RT008,2025-02-11 08:00:00,1,9.72,9.72,ideal,completed,partner_api
BK005397,TR00729,RT009,2025-02-03 06:15:00,4,15.48,61.92,paypal,completed,partner_api
BK005398,TR00729,RT009,2025-02-07 06:15:00,1,17.22,17.22,credit_card,completed,website
BK005399,TR00729,RT009,2025-02-18 06:15:00,2,14.49,28.98,debit_card,completed,website
BK005400,TR00729,RT009,2025-01-29 06:15:00,3,16.9,50.7,paypal,completed,website
BK005401,TR00729,RT009,2025-02-08 06:15:00,3,14.45,43.35,credit_card,completed,website
BK005402,TR00729,RT009,2025-02-05 06:15:00,1,15.65,15.65,paypal,completed,partner_api
BK005403,TR00729,RT009,2025-01-29 06:15:00,2,11.96,23.92,paypal,completed,website
BK005404,TR00729,RT009,2025-02-11 06:15:00,3,13.86,41.58,paypal,completed,mobile_app
BK005405,TR00729,RT009,2025-01-28 06:15:00,1,14.05,14.05,ideal,completed,partner_api
BK005406,TR00729,RT009,2025-01-28 06:15:00,2,16.55,33.1,ideal,completed,partner_api
BK005407,TR00729,RT009,2025-02-12 06:15:00,2,16.04,32.08,ideal,completed,website
BK005408,TR00729,RT009,2025-02-08 06:15:00,1,14.97,14.97,bancontact,cancelled,website
BK005409,TR00729,RT009,2025-02-11 06:15:00,2,15.86,31.72,ideal,completed,partner_api
BK005410,TR00730,RT009,2025-02-06 14:15:00,1,12.25,12.25,ideal,completed,website
BK005411,TR00730,RT009,2025-02-21 14:15:00,3,13.33,39.99,paypal,completed,website
BK005412,TR00730,RT009,2025-02-19 14:15:00,1,17.36,17.36,ideal,completed,partner_api
BK005413,TR00730,RT009,2025-02-01 14:15:00,3,11.72,35.16,ideal,cancelled,mobile_app
BK005414,TR00730,RT009,2025-02-07 14:15:00,4,13.34,53.36,bancontact,completed,mobile_app
BK005415,TR00730,RT009,2025-01-31 14:15:00,2,15.93,31.86,bancontact,completed,mobile_app
BK005416,TR00730,RT009,2025-02-20 14:15:00,3,15.13,45.39,credit_card,completed,website
BK005417,TR00730,RT009,2025-02-14 14:15:00,3,12.33,36.99,ideal,completed,partner_api
BK005418,TR00730,RT009,2025-02-20 14:15:00,2,15.41,30.82,paypal,completed,partner_api
BK005419,TR00730,RT009,2025-02-01 14:15:00,3,14.7,44.1,paypal,completed,mobile_app
BK005420,TR00730,RT009,2025-01-29 14:15:00,3,16.92,50.76,credit_card,completed,partner_api
BK005421,TR00730,RT009,2025-02-13 14:15:00,1,16.01,16.01,credit_card,completed,partner_api
BK005422,TR00730,RT009,2025-02-21 14:15:00,1,12.26,12.26,ideal,completed,mobile_app
BK005423,TR00730,RT009,2025-02-21 14:15:00,1,11.94,11.94,paypal,completed,website
BK005424,TR00731,RT010,2025-02-02 08:30:00,3,22.4,67.2,paypal,completed,mobile_app
BK005425,TR00732,RT001,2025-02-07 08:30:00,2,14.19,28.38,credit_card,completed,mobile_app
BK005426,TR00732,RT001,2025-02-14 08:30:00,3,11.01,33.03,debit_card,completed,partner_api
BK005427,TR00732,RT001,2025-02-27 08:30:00,1,12.57,12.57,bancontact,completed,website
BK005428,TR00732,RT001,2025-02-26 08:30:00,4,15.42,61.68,credit_card,completed,website
