scheduled_trip_id,trip_id,route_id,vehicle_id,scheduled_departure_at,scheduled_arrival_at,service_type,schedule_version
ST01430,TR01430,RT005,VH013,2025-04-09 06:00:00,2025-04-09 07:15:00,express,2024-Q4
ST01431,TR01431,RT005,VH011,2025-04-09 11:15:00,2025-04-09 12:30:00,regular,2025-Q2
ST01432,TR01432,RT005,VH011,2025-04-09 16:45:00,2025-04-09 18:00:00,regular,2025-Q1
ST01433,TR01433,RT006,VH006,2025-04-09 06:00:00,2025-04-09 07:45:00,regular,2024-Q4
ST01434,TR01434,RT006,VH003,2025-04-09 10:00:00,2025-04-09 11:45:00,regular,2025-Q1
ST01435,TR01435,RT006,VH009,2025-04-09 18:00:00,2025-04-09 19:45:00,regular,2025-Q2
ST01436,TR01436,RT007,VH011,2025-04-09 06:00:00,2025-04-09 07:02:00,regular,2025-Q1
ST01437,TR01437,RT007,VH011,2025-04-09 14:15:00,2025-04-09 15:17:00,express,2025-Q2
ST01438,TR01438,RT008,VH006,2025-04-09 06:00:00,2025-04-09 06:53:00,regular,2025-Q1
ST01439,TR01439,RT008,VH003,2025-04-09 14:00:00,2025-04-09 14:53:00,peak_hour,2025-Q2
ST01440,TR01440,RT009,VH010,2025-04-09 06:00:00,2025-04-09 07:53:00,regular,2025-Q2
ST01441,TR01441,RT009,VH010,2025-04-09 14:30:00,2025-04-09 16:23:00,express,2025-Q1
ST01442,TR01442,RT010,VH013,2025-04-09 06:00:00,2025-04-09 06:39:00,peak_hour,2025-Q2
ST01443,TR01443,RT010,VH014,2025-04-09 14:00:00,2025-04-09 14:39:00,regular,2024-Q4
ST01444,TR01444,RT001,VH016,2025-04-10 06:00:00,2025-04-10 07:14:00,regular,2024-Q4
ST01445,TR01445,RT001,VH003,2025-04-10 14:00:00,2025-04-10 15:14:00,regular,2024-Q4
ST01446,TR01446,RT002,VH008,2025-04-10 06:00:00,2025-04-10 07:11:00,regular,2024-Q4
ST01447,TR01447,RT002,VH004,2025-04-10 14:00:00,2025-04-10 15:11:00,regular,2025-Q1
ST01448,TR01448,RT003,VH005,2025-04-10 06:00:00,2025-04-10 08:23:00,regular,2025-Q2
ST01449,TR01449,RT003,VH006,2025-04-10 14:00:00,2025-04-10 16:23:00,regular,2024-Q4
ST01450,TR01450,RT004,VH009,2025-04-10 06:00:00,2025-04-10 07:41:00,regular,2025-Q2
ST01451,TR01451,RT004,VH006,2025-04-10 15:30:00,2025-04-10 17:11:00,express,2025-Q2
ST01452,TR01452,RT005,VH013,2025-04-10 06:00:00,2025-04-10 07:15:00,peak_hour,2024-Q4
ST01453,TR01453,RT005,VH013,2025-04-10 11:15:00,2025-04-10 12:30:00,regular,2025-Q1
ST01454,TR01454,RT005,VH015,2025-04-10 16:45:00,2025-04-10 18:00:00,regular,2024-Q4
ST01455,TR01455,RT006,VH002,2025-04-10 06:00:00,2025-04-10 07:45:00,regular,2025-Q1
ST01456,TR01456,RT006,VH006,2025-04-10 14:00:00,2025-04-10 15:45:00,express,2025-Q1
ST01457,TR01457,RT007,VH018,2025-04-10 06:00:00,2025-04-10 07:02:00,peak_hour,2025-Q1
ST01458,TR01458,RT007,VH013,2025-04-10 11:15:00,2025-04-10 12:17:00,regular,2025-Q1
ST01459,TR01459,RT007,VH018,2025-04-10 16:45:00,2025-04-10 17:47:00,peak_hour,2025-Q2
ST01460,TR01460,RT008,VH004,2025-04-10 06:00:00,2025-04-10 06:53:00,express,2025-Q1
ST01461,TR01461,RT008,VH002,2025-04-10 14:00:00,2025-04-10 14:53:00,express,2025-Q1
ST01462,TR01462,RT009,VH004,2025-04-10 06:00:00,2025-04-10 07:53:00,express,2025-Q1
ST01463,TR01463,RT009,VH003,2025-04-10 14:00:00,2025-04-10 15:53:00,regular,2024-Q4
ST01464,TR01464,RT010,VH013,2025-04-10 06:00:00,2025-04-10 06:39:00,regular,2024-Q4
ST01465,TR01465,RT010,VH018,2025-04-10 10:00:00,2025-04-10 10:39:00,regular,2025-Q1
ST01466,TR01466,RT010,VH011,2025-04-10 18:00:00,2025-04-10 18:39:00,regular,2025-Q1
ST01467,TR01467,RT001,VH010,2025-04-11 06:00:00,2025-04-11 07:14:00,regular,2025-Q1
ST01468,TR01468,RT001,VH007,2025-04-11 12:00:00,2025-04-11 13:14:00,regular,2025-Q1
ST01469,TR01469,RT001,VH006,2025-04-11 16:00:00,2025-04-11 17:14:00,regular,2024-Q4
ST01470,TR01470,RT002,VH009,2025-04-11 06:00:00,2025-04-11 07:11:00,regular,2025-Q1
ST01471,TR01471,RT002,VH002,2025-04-11 14:00:00,2025-04-11 15:11:00,express,2025-Q1
ST01472,TR01472,RT003,VH009,2025-04-11 06:00:00,2025-04-11 08:23:00,regular,2024-Q4
ST01473,TR01473,RT003,VH003,2025-04-11 14:00:00,2025-04-11 16:23:00,express,2025-Q1
ST01474,TR01474,RT004,VH009,2025-04-11 06:00:00,2025-04-11 07:41:00,regular,2025-Q1
ST01475,TR01475,RT004,VH004,2025-04-11 15:30:00,2025-04-11 17:11:00,regular,2025-Q2
ST01476,TR01476,RT005,VH014,2025-04-11 06:00:00,2025-04-11 07:15:00,express,2025-Q1
ST01477,TR01477,RT005,VH018,2025-04-11 14:30:00,2025-04-11 15:45:00,peak_hour,2024-Q4
ST01478,TR01478,RT006,VH002,2025-04-11 06:00:00,2025-04-11 07:45:00,regular,2025-Q1
ST01479,TR01479,RT006,VH010,2025-04-11 14:00:00,2025-04-11 15:45:00,peak_hour,2024-Q4
ST01480,TR01480,RT007,VH013,2025-04-11 06:00:00,2025-04-11 07:02:00,regular,2024-Q4
ST01481,TR01481,RT007,VH018,2025-04-11 16:45:00,2025-04-11 17:47:00,express,2024-Q4
ST01482,TR01482,RT008,VH010,2025-04-11 06:00:00,2025-04-11 06:53:00,regular,2025-Q2
ST01483,TR01483,RT008,VH003,2025-04-11 14:00:00,2025-04-11 14:53:00,regular,2025-Q1
ST01484,TR01484,RT009,VH003,2025-04-11 06:00:00,2025-04-11 07:53:00,peak_hour,2025-Q2
ST01485,TR01485,RT009,VH017,2025-04-11 16:45:00,2025-04-11 18:38:00,express,2024-Q4
ST01486,TR01486,RT010,VH013,2025-04-11 06:00:00,2025-04-11 06:39:00,express,2024-Q4
ST01487,TR01487,RT010,VH013,2025-04-11 14:00:00,2025-04-11 14:39:00,peak_hour,2024-Q4
ST01488,TR01488,RT001,VH001,2025-04-12 06:00:00,2025-04-12 07:14:00,regular,2025-Q2
ST01489,TR01489,RT001,VH007,2025-04-12 14:00:00,2025-04-12 15:14:00,regular,2025-Q2
ST01490,TR01490,RT002,VH003,2025-04-12 06:00:00,2025-04-12 07:11:00,regular,2025-Q2
ST01491,TR01491,RT002,VH002,2025-04-12 14:00:00,2025-04-12 15:11:00,regular,2025-Q2
ST01492,TR01492,RT003,VH003,2025-04-12 06:00:00,2025-04-12 08:23:00,regular,2025-Q2
ST01493,TR01493,RT003,VH002,2025-04-12 10:00:00,2025-04-12 12:23:00,peak_hour,2025-Q2
ST01494,TR01494,RT003,VH001,2025-04-12 18:00:00,2025-04-12 20:23:00,peak_hour,2024-Q4
ST01495,TR01495,RT004,VH001,2025-04-12 06:00:00,2025-04-12 07:41:00,peak_hour,2025-Q1
ST01496,TR01496,RT004,VH016,2025-04-12 12:30:00,2025-04-12 14:11:00,peak_hour,2025-Q1
ST01497,TR01497,RT005,VH015,2025-04-12 06:00:00,2025-04-12 07:15:00,peak_hour,2024-Q4
ST01498,TR01498,RT005,VH013,2025-04-12 14:15:00,2025-04-12 15:30:00,express,2024-Q4
ST01499,TR01499,RT006,VH001,2025-04-12 06:00:00,2025-04-12 07:45:00,regular,2025-Q2
ST01500,TR01500,RT006,VH002,2025-04-12 14:00:00,2025-04-12 15:45:00,regular,2024-Q4
ST01501,TR01501,RT007,VH013,2025-04-12 06:00:00,2025-04-12 07:02:00,express,2025-Q2
ST01502,TR01502,RT007,VH014,2025-04-12 14:00:00,2025-04-12 15:02:00,regular,2024-Q4
ST01503,TR01503,RT008,VH003,2025-04-12 06:00:00,2025-04-12 06:53:00,regular,2025-Q1
ST01504,TR01504,RT008,VH008,2025-04-12 14:00:00,2025-04-12 14:53:00,express,2025-Q1
ST01505,TR01505,RT009,VH007,2025-04-12 06:00:00,2025-04-12 07:53:00,regular,2025-Q2
ST01506,TR01506,RT009,VH010,2025-04-12 11:15:00,2025-04-12 13:08:00,express,2024-Q4
ST01507,TR01507,RT009,VH017,2025-04-12 16:45:00,2025-04-12 18:38:00,regular,2025-Q2
ST01508,TR01508,RT010,VH018,2025-04-12 06:00:00,2025-04-12 06:39:00,regular,2025-Q1
ST01509,TR01509,RT010,VH015,2025-04-12 14:00:00,2025-04-12 14:39:00,regular,2025-Q1
ST01510,TR01510,RT001,VH009,2025-04-13 06:00:00,2025-04-13 07:14:00,regular,2024-Q4
ST01511,TR01511,RT001,VH002,2025-04-13 14:00:00,2025-04-13 15:14:00,peak_hour,2025-Q2
ST01512,TR01512,RT002,VH006,2025-04-13 06:00:00,2025-04-13 07:11:00,regular,2025-Q1
ST01513,TR01513,RT002,VH016,2025-04-13 14:00:00,2025-04-13 15:11:00,express,2025-Q2
ST01514,TR01514,RT003,VH001,2025-04-13 06:00:00,2025-04-13 08:23:00,regular,2024-Q4
ST01515,TR01515,RT003,VH004,2025-04-13 14:00:00,2025-04-13 16:23:00,express,2025-Q1
ST01516,TR01516,RT004,VH016,2025-04-13 06:00:00,2025-04-13 07:41:00,regular,2025-Q1
ST01517,TR01517,RT004,VH003,2025-04-13 12:30:00,2025-04-13 14:11:00,peak_hour,2025-Q1
ST01518,TR01518,RT005,VH012,2025-04-13 06:00:00,2025-04-13 07:15:00,regular,2025-Q1
ST01519,TR01519,RT005,VH012,2025-04-13 14:15:00,2025-04-13 15:30:00,regular,2025-Q2
ST01520,TR01520,RT006,VH008,2025-04-13 06:00:00,2025-04-13 07:45:00,regular,2025-Q1
ST01521,TR01521,RT006,VH010,2025-04-13 14:00:00,2025-04-13 15:45:00,express,2025-Q2
ST01522,TR01522,RT007,VH013,2025-04-13 06:00:00,2025-04-13 07:02:00,express,2024-Q4
ST01523,TR01523,RT007,VH013,2025-04-13 14:15:00,2025-04-13 15:17:00,regular,2025-Q1
ST01524,TR01524,RT008,VH017,2025-04-13 06:00:00,2025-04-13 06:53:00,regular,2024-Q4
ST01525,TR01525,RT008,VH007,2025-04-13 14:00:00,2025-04-13 14:53:00,regular,2024-Q4
ST01526,TR01526,RT009,VH017,2025-04-13 06:00:00,2025-04-13 07:53:00,peak_hour,2025-Q1
ST01527,TR01527,RT009,VH005,2025-04-13 16:45:00,2025-04-13 18:38:00,regular,2025-Q2
ST01528,TR01528,RT010,VH012,2025-04-13 06:00:00,2025-04-13 06:39:00,peak_hour,2025-Q2
ST01529,TR01529,RT010,VH015,2025-04-13 14:00:00,2025-04-13 14:39:00,regular,2025-Q1
ST01530,TR01530,RT001,VH007,2025-04-14 06:00:00,2025-04-14 07:14:00,regular,2025-Q1
ST01531,TR01531,RT001,VH016,2025-04-14 14:00:00,2025-04-14 15:14:00,regular,2025-Q1
ST01532,TR01532,RT002,VH002,2025-04-14 06:00:00,2025-04-14 07:11:00,express,2025-Q2
ST01533,TR01533,RT002,VH005,2025-04-14 11:15:00,2025-04-14 12:26:00,regular,2025-Q1
ST01534,TR01534,RT002,VH016,2025-04-14 16:45:00,2025-04-14 17:56:00,express,2025-Q2
ST01535,TR01535,RT003,VH004,2025-04-14 06:00:00,2025-04-14 08:23:00,express,2024-Q4
ST01536,TR01536,RT003,VH016,2025-04-14 14:00:00,2025-04-14 16:23:00,regular,2024-Q4
ST01537,TR01537,RT004,VH016,2025-04-14 06:00:00,2025-04-14 07:41:00,express,2024-Q4
ST01538,TR01538,RT004,VH016,2025-04-14 15:30:00,2025-04-14 17:11:00,regular,2024-Q4
ST01539,TR01539,RT005,VH011,2025-04-14 06:00:00,2025-04-14 07:15:00,regular,2024-Q4
ST01540,TR01540,RT005,VH014,2025-04-14 11:15:00,2025-04-14 12:30:00,regular,2025-Q1
ST01541,TR01541,RT005,VH018,2025-04-14 16:45:00,2025-04-14 18:00:00,regular,2025-Q2
ST01542,TR01542,RT006,VH002,2025-04-14 06:00:00,2025-04-14 07:45:00,regular,2024-Q4
ST01543,TR01543,RT006,VH004,2025-04-14 10:00:00,2025-04-14 11:45:00,peak_hour,2025-Q1
ST01544,TR01544,RT006,VH003,2025-04-14 14:00:00,2025-04-14 15:45:00,express,2025-Q1
ST01545,TR01545,RT007,VH015,2025-04-14 06:00:00,2025-04-14 07:02:00,regular,2025-Q1
ST01546,TR01546,RT007,VH013,2025-04-14 14:15:00,2025-04-14 15:17:00,regular,2024-Q4
ST01547,TR01547,RT008,VH002,2025-04-14 06:00:00,2025-04-14 06:53:00,regular,2025-Q1
ST01548,TR01548,RT008,VH017,2025-04-14 14:00:00,2025-04-14 14:53:00,peak_hour,2024-Q4
ST01549,TR01549,RT009,VH008,2025-04-14 06:00:00,2025-04-14 07:53:00,regular,2024-Q4
ST01550,TR01550,RT009,VH002,2025-04-14 11:15:00,2025-04-14 13:08:00,express,2025-Q2
ST01551,TR01551,RT009,VH010,2025-04-14 16:45:00,2025-04-14 18:38:00,regular,2025-Q2
ST01552,TR01552,RT010,VH011,2025-04-14 06:00:00,2025-04-14 06:39:00,regular,2025-Q2
ST01553,TR01553,RT010,VH011,2025-04-14 14:00:00,2025-04-14 14:39:00,express,2025-Q1
ST01554,TR01554,RT001,VH007,2025-04-15 06:00:00,2025-04-15 07:14:00,regular,2024-Q4
ST01555,TR01555,RT001,VH006,2025-04-15 14:00:00,2025-04-15 15:14:00,express,2024-Q4
ST01556,TR01556,RT002,VH002,2025-04-15 06:00:00,2025-04-15 07:11:00,peak_hour,2025-Q2
ST01557,TR01557,RT002,VH002,2025-04-15 11:15:00,2025-04-15 12:26:00,express,2024-Q4
ST01558,TR01558,RT002,VH010,2025-04-15 16:45:00,2025-04-15 17:56:00,regular,2024-Q4
ST01559,TR01559,RT003,VH016,2025-04-15 06:00:00,2025-04-15 08:23:00,regular,2024-Q4
ST01560,TR01560,RT003,VH001,2025-04-15 14:00:00,2025-04-15 16:23:00,regular,2025-Q1
ST01561,TR01561,RT004,VH017,2025-04-15 06:00:00,2025-04-15 07:41:00,regular,2025-Q1
ST01562,TR01562,RT004,VH008,2025-04-15 12:30:00,2025-04-15 14:11:00,regular,2024-Q4
ST01563,TR01563,RT005,VH012,2025-04-15 06:00:00,2025-04-15 07:15:00,regular,2025-Q2
ST01564,TR01564,RT005,VH011,2025-04-15 16:45:00,2025-04-15 18:00:00,regular,2025-Q2
ST01565,TR01565,RT006,VH008,2025-04-15 06:00:00,2025-04-15 07:45:00,express,2025-Q2
ST01566,TR01566,RT006,VH016,2025-04-15 10:00:00,2025-04-15 11:45:00,express,2025-Q2
ST01567,TR01567,RT006,VH001,2025-04-15 18:00:00,2025-04-15 19:45:00,regular,2025-Q2
ST01568,TR01568,RT007,VH013,2025-04-15 06:00:00,2025-04-15 07:02:00,peak_hour,2024-Q4
ST01569,TR01569,RT007,VH018,2025-04-15 14:00:00,2025-04-15 15:02:00,regular,2025-Q2
ST01570,TR01570,RT008,VH010,2025-04-15 06:00:00,2025-04-15 06:53:00,regular,2025-Q1
ST01571,TR01571,RT008,VH017,2025-04-15 11:15:00,2025-04-15 12:08:00,regular,2024-Q4
ST01572,TR01572,RT008,VH007,2025-04-15 16:45:00,2025-04-15 17:38:00,express,2024-Q4
ST01573,TR01573,RT009,VH002,2025-04-15 06:00:00,2025-04-15 07:53:00,regular,2024-Q4
ST01574,TR01574,RT009,VH003,2025-04-15 16:45:00,2025-04-15 18:38:00,regular,2025-Q2
ST01575,TR01575,RT010,VH015,2025-04-15 06:00:00,2025-04-15 06:39:00,regular,2025-Q2
ST01576,TR01576,RT010,VH013,2025-04-15 14:00:00,2025-04-15 14:39:00,peak_hour,2024-Q4
ST01577,TR01577,RT001,VH002,2025-04-16 06:00:00,2025-04-16 07:14:00,peak_hour,2025-Q1
ST01578,TR01578,RT001,VH005,2025-04-16 14:00:00,2025-04-16 15:14:00,regular,2025-Q2
ST01579,TR01579,RT002,VH017,2025-04-16 06:00:00,2025-04-16 07:11:00,regular,2025-Q2
ST01580,TR01580,RT002,VH017,2025-04-16 14:00:00,2025-04-16 15:11:00,express,2025-Q1
ST01581,TR01581,RT003,VH007,2025-04-16 06:00:00,2025-04-16 08:23:00,peak_hour,2024-Q4
ST01582,TR01582,RT003,VH004,2025-04-16 14:00:00,2025-04-16 16:23:00,regular,2024-Q4
ST01583,TR01583,RT004,VH008,2025-04-16 06:00:00,2025-04-16 07:41:00,regular,2024-Q4
ST01584,TR01584,RT004,VH009,2025-04-16 12:30:00,2025-04-16 14:11:00,regular,2024-Q4
ST01585,TR01585,RT004,VH007,2025-04-16 15:30:00,2025-04-16 17:11:00,peak_hour,2025-Q1
ST01586,TR01586,RT005,VH015,2025-04-16 06:00:00,2025-04-16 07:15:00,regular,2025-Q2
ST01587,TR01587,RT005,VH015,2025-04-16 14:00:00,2025-04-16 15:15:00,express,2025-Q1
ST01588,TR01588,RT006,VH003,2025-04-16 06:00:00,2025-04-16 07:45:00,regular,2025-Q1
ST01589,TR01589,RT006,VH004,2025-04-16 14:00:00,2025-04-16 15:45:00,regular,2025-Q2
ST01590,TR01590,RT007,VH011,2025-04-16 06:00:00,2025-04-16 07:02:00,regular,2024-Q4
ST01591,TR01591,RT007,VH014,2025-04-16 11:15:00,2025-04-16 12:17:00,regular,2025-Q1
ST01592,TR01592,RT007,VH014,2025-04-16 16:45:00,2025-04-16 17:47:00,regular,2024-Q4
ST01593,TR01593,RT008,VH010,2025-04-16 06:00:00,2025-04-16 06:53:00,peak_hour,2024-Q4
ST01594,TR01594,RT008,VH002,2025-04-16 14:00:00,2025-04-16 14:53:00,regular,2025-Q1
ST01595,TR01595,RT009,VH016,2025-04-16 06:00:00,2025-04-16 07:53:00,regular,2025-Q2
ST01596,TR01596,RT009,VH016,2025-04-16 11:15:00,2025-04-16 13:08:00,express,2024-Q4
ST01597,TR01597,RT009,VH002,2025-04-16 16:45:00,2025-04-16 18:38:00,regular,2025-Q1
ST01598,TR01598,RT010,VH015,2025-04-16 06:00:00,2025-04-16 06:39:00,express,2024-Q4
ST01599,TR01599,RT010,VH014,2025-04-16 14:00:00,2025-04-16 14:39:00,regular,2024-Q4
ST01600,TR01600,RT001,VH002,2025-04-17 06:00:00,2025-04-17 07:14:00,peak_hour,2024-Q4
ST01601,TR01601,RT001,VH001,2025-04-17 14:00:00,2025-04-17 15:14:00,regular,2025-Q2
ST01602,TR01602,RT002,VH017,2025-04-17 06:00:00,2025-04-17 07:11:00,regular,2025-Q2
ST01603,TR01603,RT002,VH002,2025-04-17 14:00:00,2025-04-17 15:11:00,express,2025-Q2
ST01604,TR01604,RT003,VH002,2025-04-17 06:00:00,2025-04-17 08:23:00,regular,2024-Q4
ST01605,TR01605,RT003,VH005,2025-04-17 10:00:00,2025-04-17 12:23:00,express,2025-Q2
ST01606,TR01606,RT003,VH009,2025-04-17 18:00:00,2025-04-17 20:23:00,regular,2025-Q1
ST01607,TR01607,RT004,VH004,2025-04-17 06:00:00,2025-04-17 07:41:00,peak_hour,2025-Q2
ST01608,TR01608,RT004,VH010,2025-04-17 15:30:00,2025-04-17 17:11:00,regular,2025-Q2
ST01609,TR01609,RT005,VH015,2025-04-17 06:00:00,2025-04-17 07:15:00,regular,2025-Q1
ST01610,TR01610,RT005,VH011,2025-04-17 11:15:00,2025-04-17 12:30:00,regular,2025-Q1
ST01611,TR01611,RT005,VH012,2025-04-17 16:45:00,2025-04-17 18:00:00,express,2024-Q4
ST01612,TR01612,RT006,VH010,2025-04-17 06:00:00,2025-04-17 07:45:00,express,2024-Q4
ST01613,TR01613,RT006,VH003,2025-04-17 14:00:00,2025-04-17 15:45:00,regular,2025-Q1
ST01614,TR01614,RT007,VH012,2025-04-17 06:00:00,2025-04-17 07:02:00,regular,2024-Q4
ST01615,TR01615,RT007,VH018,2025-04-17 11:15:00,2025-04-17 12:17:00,regular,2025-Q2
ST01616,TR01616,RT007,VH015,2025-04-17 16:45:00,2025-04-17 17:47:00,express,2025-Q1
ST01617,TR01617,RT008,VH007,2025-04-17 06:00:00,2025-04-17 06:53:00,regular,2025-Q1
ST01618,TR01618,RT008,VH009,2025-04-17 11:15:00,2025-04-17 12:08:00,regular,2025-Q2
ST01619,TR01619,RT008,VH002,2025-04-17 16:45:00,2025-04-17 17:38:00,regular,2024-Q4
ST01620,TR01620,RT009,VH005,2025-04-17 06:00:00,2025-04-17 07:53:00,regular,2024-Q4
ST01621,TR01621,RT009,VH002,2025-04-17 11:15:00,2025-04-17 13:08:00,peak_hour,2025-Q2
ST01622,TR01622,RT009,VH005,2025-04-17 16:45:00,2025-04-17 18:38:00,express,2024-Q4
ST01623,TR01623,RT010,VH013,2025-04-17 06:00:00,2025-04-17 06:39:00,express,2024-Q4
ST01624,TR01624,RT010,VH014,2025-04-17 14:00:00,2025-04-17 14:39:00,regular,2024-Q4
ST01625,TR01625,RT001,VH016,2025-04-18 06:00:00,2025-04-18 07:14:00,regular,2025-Q1
ST01626,TR01626,RT001,VH010,2025-04-18 14:00:00,2025-04-18 15:14:00,regular,2024-Q4
ST01627,TR01627,RT002,VH010,2025-04-18 06:00:00,2025-04-18 07:11:00,regular,2024-Q4
ST01628,TR01628,RT002,VH006,2025-04-18 14:00:00,2025-04-18 15:11:00,regular,2025-Q2
ST01629,TR01629,RT003,VH017,2025-04-18 06:00:00,2025-04-18 08:23:00,express,2025-Q1
ST01630,TR01630,RT003,VH002,2025-04-18 14:00:00,2025-04-18 16:23:00,regular,2024-Q4
ST01631,TR01631,RT004,VH002,2025-04-18 06:00:00,2025-04-18 07:41:00,regular,2025-Q2
ST01632,TR01632,RT004,VH002,2025-04-18 15:30:00,2025-04-18 17:11:00,regular,2024-Q4
ST01633,TR01633,RT005,VH015,2025-04-18 06:00:00,2025-04-18 07:15:00,regular,2024-Q4
ST01634,TR01634,RT005,VH018,2025-04-18 14:00:00,2025-04-18 15:15:00,regular,2024-Q4
ST01635,TR01635,RT006,VH017,2025-04-18 06:00:00,2025-04-18 07:45:00,regular,2025-Q2
ST01636,TR01636,RT006,VH004,2025-04-18 14:00:00,2025-04-18 15:45:00,peak_hour,2025-Q1
ST01637,TR01637,RT007,VH015,2025-04-18 06:00:00,2025-04-18 07:02:00,regular,2025-Q1
ST01638,TR01638,RT007,VH012,2025-04-18 14:00:00,2025-04-18 15:02:00,peak_hour,2025-Q1
ST01639,TR01639,RT008,VH002,2025-04-18 06:00:00,2025-04-18 06:53:00,regular,2025-Q2
ST01640,TR01640,RT008,VH002,2025-04-18 14:00:00,2025-04-18 14:53:00,regular,2025-Q1
ST01641,TR01641,RT009,VH016,2025-04-18 08:15:00,2025-04-18 10:08:00,regular,2025-Q2
ST01642,TR01642,RT010,VH015,2025-04-18 06:00:00,2025-04-18 06:39:00,express,2025-Q2
ST01643,TR01643,RT010,VH014,2025-04-18 10:00:00,2025-04-18 10:39:00,express,2025-Q1
ST01644,TR01644,RT010,VH013,2025-04-18 18:00:00,2025-04-18 18:39:00,regular,2025-Q1
ST01645,TR01645,RT001,VH007,2025-04-19 08:00:00,2025-04-19 09:14:00,peak_hour,2024-Q4
ST01646,TR01646,RT002,VH002,2025-04-19 06:00:00,2025-04-19 07:11:00,express,2025-Q2
ST01647,TR01647,RT002,VH005,2025-04-19 14:00:00,2025-04-19 15:11:00,express,2024-Q4
ST01648,TR01648,RT003,VH003,2025-04-19 06:00:00,2025-04-19 08:23:00,regular,2025-Q1
ST01649,TR01649,RT003,VH016,2025-04-19 14:00:00,2025-04-19 16:23:00,regular,2025-Q2
ST01650,TR01650,RT004,VH006,2025-04-19 06:00:00,2025-04-19 07:41:00,regular,2025-Q2
ST01651,TR01651,RT004,VH001,2025-04-19 15:30:00,2025-04-19 17:11:00,peak_hour,2025-Q1
ST01652,TR01652,RT005,VH012,2025-04-19 06:00:00,2025-04-19 07:15:00,regular,2025-Q2
ST01653,TR01653,RT005,VH015,2025-04-19 14:15:00,2025-04-19 15:30:00,regular,2025-Q2
ST01654,TR01654,RT006,VH007,2025-04-19 06:00:00,2025-04-19 07:45:00,express,2024-Q4
ST01655,TR01655,RT006,VH002,2025-04-19 10:00:00,2025-04-19 11:45:00,regular,2024-Q4
ST01656,TR01656,RT006,VH001,2025-04-19 18:00:00,2025-04-19 19:45:00,regular,2024-Q4
ST01657,TR01657,RT007,VH015,2025-04-19 06:00:00,2025-04-19 07:02:00,peak_hour,2024-Q4
ST01658,TR01658,RT007,VH014,2025-04-19 16:45:00,2025-04-19 17:47:00,express,2024-Q4
ST01659,TR01659,RT008,VH003,2025-04-19 06:00:00,2025-04-19 06:53:00,regular,2024-Q4
ST01660,TR01660,RT008,VH004,2025-04-19 14:00:00,2025-04-19 14:53:00,peak_hour,2025-Q2
ST01661,TR01661,RT009,VH002,2025-04-19 06:00:00,2025-04-19 07:53:00,regular,2025-Q1
ST01662,TR01662,RT009,VH010,2025-04-19 11:15:00,2025-04-19 13:08:00,regular,2025-Q2
ST01663,TR01663,RT009,VH007,2025-04-19 16:45:00,2025-04-19 18:38:00,regular,2024-Q4
ST01664,TR01664,RT010,VH011,2025-04-19 06:00:00,2025-04-19 06:39:00,regular,2025-Q2
ST01665,TR01665,RT010,VH018,2025-04-19 14:00:00,2025-04-19 14:39:00,peak_hour,2024-Q4
ST01666,TR01666,RT001,VH009,2025-04-20 06:00:00,2025-04-20 07:14:00,regular,2024-Q4
ST01667,TR01667,RT001,VH006,2025-04-20 14:00:00,2025-04-20 15:14:00,regular,2024-Q4
ST01668,TR01668,RT002,VH003,2025-04-20 06:00:00,2025-04-20 07:11:00,regular,2025-Q1
ST01669,TR01669,RT002,VH008,2025-04-20 11:15:00,2025-04-20 12:26:00,peak_hour,2025-Q1
ST01670,TR01670,RT002,VH008,2025-04-20 16:45:00,2025-04-20 17:56:00,express,2025-Q2
ST01671,TR01671,RT003,VH009,2025-04-20 10:00:00,2025-04-20 12:23:00,regular,2025-Q1
ST01672,TR01672,RT004,VH017,2025-04-20 06:00:00,2025-04-20 07:41:00,regular,2024-Q4
ST01673,TR01673,RT004,VH004,2025-04-20 12:30:00,2025-04-20 14:11:00,peak_hour,2024-Q4
ST01674,TR01674,RT004,VH017,2025-04-20 15:30:00,2025-04-20 17:11:00,express,2025-Q2
ST01675,TR01675,RT005,VH012,2025-04-20 06:00:00,2025-04-20 07:15:00,regular,2024-Q4
ST01676,TR01676,RT005,VH015,2025-04-20 11:15:00,2025-04-20 12:30:00,regular,2025-Q1
ST01677,TR01677,RT005,VH012,2025-04-20 16:45:00,2025-04-20 18:00:00,regular,2024-Q4
ST01678,TR01678,RT006,VH017,2025-04-20 06:00:00,2025-04-20 07:45:00,regular,2024-Q4
ST01679,TR01679,RT006,VH017,2025-04-20 14:00:00,2025-04-20 15:45:00,regular,2025-Q1
ST01680,TR01680,RT007,VH015,2025-04-20 06:00:00,2025-04-20 07:02:00,regular,2024-Q4
ST01681,TR01681,RT007,VH012,2025-04-20 14:00:00,2025-04-20 15:02:00,regular,2025-Q2
ST01682,TR01682,RT008,VH016,2025-04-20 06:00:00,2025-04-20 06:53:00,regular,2025-Q2
ST01683,TR01683,RT008,VH009,2025-04-20 14:00:00,2025-04-20 14:53:00,express,2024-Q4
ST01684,TR01684,RT009,VH001,2025-04-20 06:00:00,2025-04-20 07:53:00,regular,2025-Q1
ST01685,TR01685,RT009,VH009,2025-04-20 14:30:00,2025-04-20 16:23:00,regular,2025-Q2
ST01686,TR01686,RT010,VH013,2025-04-20 06:00:00,2025-04-20 06:39:00,regular,2025-Q1
