incident_id,trip_id,route_id,delay_category,delay_minutes,impact_level,reported_at,resolved_at,is_cascading,affected_passengers
DI00839,TR06963,RT003,traffic_congestion,18,medium,2024-05-31 14:03:00,2024-05-31 14:24:00,false,25
DI00840,TR06964,RT003,weather_conditions,9,low,2024-05-31 18:03:00,2024-05-31 19:19:00,true,19
DI00841,TR06968,RT004,weather_conditions,16,medium,2024-05-31 15:29:00,2024-05-31 16:48:00,false,23
DI00842,TR06982,RT008,traffic_congestion,11,medium,2024-05-31 11:15:00,2024-05-31 11:26:00,false,32
DI00843,TR06987,RT009,weather_conditions,11,medium,2024-05-31 11:14:00,2024-05-31 13:05:00,false,29
DI00844,TR07006,RT002,passenger_boarding,6,low,2024-06-01 19:20:00,2024-06-01 19:30:00,false,34
DI00845,TR07010,RT003,traffic_congestion,18,medium,2024-06-01 18:00:00,2024-06-01 18:13:00,false,23
DI00846,TR07017,RT005,passenger_boarding,9,low,2024-06-01 11:19:00,2024-06-01 11:25:00,false,6
DI00847,TR07019,RT006,weather_conditions,47,critical,2024-06-01 06:02:00,2024-06-01 06:42:00,true,24
DI00848,TR07021,RT006,weather_conditions,16,medium,2024-06-01 14:04:00,2024-06-01 15:22:00,false,34
DI00849,TR07024,RT007,traffic_congestion,11,medium,2024-06-01 11:17:00,2024-06-01 11:45:00,false,8
DI00850,TR07029,RT008,road_closure,43,critical,2024-06-01 14:03:00,2024-06-01 14:43:00,false,32
DI00851,TR07049,RT002,security_check,10,low,2024-06-02 11:12:00,2024-06-02 11:32:00,false,48
DI00852,TR07054,RT003,weather_conditions,40,high,2024-06-02 09:57:00,2024-06-02 10:31:00,false,46
DI00853,TR07060,RT004,traffic_congestion,15,medium,2024-06-02 15:33:00,2024-06-02 15:47:00,false,30
DI00854,TR07065,RT006,traffic_congestion,6,low,2024-06-02 06:02:00,2024-06-02 06:30:00,false,22
DI00855,TR07083,RT010,operational_handover,8,low,2024-06-02 14:04:00,2024-06-02 14:16:00,false,3
DI00856,TR07090,RT001,operational_handover,6,low,2024-06-03 15:56:00,2024-06-03 16:12:00,false,38
DI00857,TR07136,RT001,operational_handover,11,medium,2024-06-04 15:57:00,2024-06-04 16:16:00,false,19
DI00858,TR07138,RT001,security_check,31,high,2024-06-04 19:58:00,2024-06-04 20:16:00,true,30
DI00859,TR07141,RT002,passenger_boarding,12,medium,2024-06-04 11:16:00,2024-06-04 11:24:00,false,48
DI00860,TR07149,RT004,mechanical_issue,35,high,2024-06-04 05:56:00,2024-06-04 07:19:00,false,29
DI00861,TR07152,RT004,passenger_boarding,12,medium,2024-06-04 15:35:00,2024-06-04 15:45:00,false,29
DI00862,TR07158,RT006,traffic_congestion,18,medium,2024-06-04 09:58:00,2024-06-04 10:17:00,false,34
DI00863,TR07164,RT008,passenger_boarding,10,low,2024-06-04 05:56:00,2024-06-04 06:02:00,true,36
DI00864,TR07176,RT010,weather_conditions,27,high,2024-06-04 17:58:00,2024-06-04 19:45:00,false,4
DI00865,TR07177,RT001,mechanical_issue,53,critical,2024-06-05 06:01:00,2024-06-05 06:49:00,false,31
DI00866,TR07179,RT001,weather_conditions,23,high,2024-06-05 09:59:00,2024-06-05 10:37:00,false,48
DI00867,TR07188,RT002,weather_conditions,5,low,2024-06-05 14:01:00,2024-06-05 14:56:00,false,34
DI00868,TR07191,RT003,passenger_boarding,11,medium,2024-06-05 06:02:00,2024-06-05 06:12:00,false,29
DI00869,TR07193,RT003,traffic_congestion,5,low,2024-06-05 14:04:00,2024-06-05 14:25:00,false,34
DI00870,TR07196,RT004,operational_handover,14,medium,2024-06-05 09:14:00,2024-06-05 09:28:00,false,21
DI00871,TR07199,RT004,traffic_congestion,12,medium,2024-06-05 18:43:00,2024-06-05 18:56:00,false,28
DI00872,TR07204,RT006,traffic_congestion,19,medium,2024-06-05 09:56:00,2024-06-05 10:08:00,true,38
DI00873,TR07208,RT007,traffic_congestion,16,medium,2024-06-05 11:12:00,2024-06-05 11:25:00,false,6
DI00874,TR07212,RT008,passenger_boarding,10,low,2024-06-05 11:12:00,2024-06-05 11:18:00,false,29
DI00875,TR07217,RT009,traffic_congestion,15,medium,2024-06-05 11:15:00,2024-06-05 11:44:00,false,39
DI00876,TR07221,RT010,passenger_boarding,11,medium,2024-06-05 14:04:00,2024-06-05 14:10:00,false,5
DI00877,TR07231,RT002,weather_conditions,8,low,2024-06-06 05:59:00,2024-06-06 06:52:00,false,48
DI00878,TR07236,RT002,operational_handover,5,low,2024-06-06 19:14:00,2024-06-06 19:25:00,false,49
DI00879,TR07245,RT004,traffic_congestion,10,low,2024-06-06 18:47:00,2024-06-06 18:58:00,false,44
DI00880,TR07279,RT002,road_closure,22,high,2024-06-07 11:17:00,2024-06-07 11:52:00,false,41
DI00881,TR07284,RT003,passenger_boarding,8,low,2024-06-07 09:57:00,2024-06-07 10:04:00,false,23
DI00882,TR07293,RT005,traffic_congestion,18,medium,2024-06-07 11:12:00,2024-06-07 11:38:00,false,7
DI00883,TR07308,RT009,traffic_congestion,10,low,2024-06-07 05:59:00,2024-06-07 06:13:00,false,43
DI00884,TR07309,RT009,traffic_congestion,10,low,2024-06-07 11:17:00,2024-06-07 11:37:00,false,52
DI00885,TR07330,RT003,mechanical_issue,22,high,2024-06-08 09:58:00,2024-06-08 10:22:00,false,32
DI00886,TR07331,RT003,weather_conditions,19,medium,2024-06-08 14:03:00,2024-06-08 15:18:00,true,41
DI00887,TR07333,RT004,mechanical_issue,36,high,2024-06-08 06:00:00,2024-06-08 07:03:00,false,22
DI00888,TR07336,RT004,weather_conditions,18,medium,2024-06-08 15:28:00,2024-06-08 16:05:00,true,24
DI00889,TR07337,RT004,passenger_boarding,7,low,2024-06-08 18:48:00,2024-06-08 18:52:00,false,32
DI00890,TR07341,RT006,weather_conditions,21,high,2024-06-08 06:00:00,2024-06-08 07:50:00,false,24
DI00891,TR07353,RT008,passenger_boarding,7,low,2024-06-08 19:20:00,2024-06-08 19:25:00,false,46
DI00892,TR07363,RT001,passenger_boarding,5,low,2024-06-09 10:05:00,2024-06-09 10:13:00,false,32
DI00893,TR07377,RT003,traffic_congestion,5,low,2024-06-09 14:04:00,2024-06-09 14:27:00,false,48
DI00894,TR07380,RT004,weather_conditions,27,high,2024-06-09 09:13:00,2024-06-09 10:08:00,false,40
DI00895,TR07388,RT006,weather_conditions,16,medium,2024-06-09 09:55:00,2024-06-09 10:42:00,false,49
DI00896,TR07389,RT006,road_closure,44,critical,2024-06-09 13:58:00,2024-06-09 14:58:00,false,29
DI00897,TR07396,RT008,traffic_congestion,5,low,2024-06-09 11:12:00,2024-06-09 11:39:00,false,30
DI00898,TR07404,RT010,operational_handover,5,low,2024-06-09 09:55:00,2024-06-09 10:14:00,false,5
DI00899,TR07413,RT001,traffic_congestion,5,low,2024-06-10 17:55:00,2024-06-10 18:12:00,false,52
DI00900,TR07424,RT003,traffic_congestion,21,high,2024-06-10 17:57:00,2024-06-10 18:16:00,false,22
DI00901,TR07425,RT004,passenger_boarding,5,low,2024-06-10 05:55:00,2024-06-10 06:02:00,false,31
DI00902,TR07428,RT004,operational_handover,10,low,2024-06-10 15:25:00,2024-06-10 15:32:00,false,27
DI00903,TR07440,RT008,security_check,14,medium,2024-06-10 06:05:00,2024-06-10 06:23:00,true,52
DI00904,TR07450,RT010,operational_handover,20,medium,2024-06-10 10:03:00,2024-06-10 10:19:00,false,7
DI00905,TR07469,RT003,weather_conditions,35,high,2024-06-11 14:00:00,2024-06-11 15:52:00,false,32
DI00906,TR07492,RT009,weather_conditions,28,high,2024-06-11 05:56:00,2024-06-11 06:42:00,true,42
DI00907,TR07499,RT001,weather_conditions,30,high,2024-06-12 05:58:00,2024-06-12 06:38:00,false,28
DI00908,TR07510,RT002,traffic_congestion,16,medium,2024-06-12 14:02:00,2024-06-12 14:15:00,false,42
DI00909,TR07523,RT005,weather_conditions,26,high,2024-06-12 11:10:00,2024-06-12 12:43:00,false,4
DI00910,TR07528,RT006,traffic_congestion,27,high,2024-06-12 18:03:00,2024-06-12 18:14:00,false,26
DI00911,TR07534,RT008,passenger_boarding,6,low,2024-06-12 11:19:00,2024-06-12 11:22:00,false,51
DI00912,TR07539,RT009,passenger_boarding,5,low,2024-06-12 11:12:00,2024-06-12 11:19:00,false,31
DI00913,TR07560,RT003,operational_handover,6,low,2024-06-13 10:00:00,2024-06-13 10:13:00,false,36
DI00914,TR07563,RT004,traffic_congestion,5,low,2024-06-13 06:02:00,2024-06-13 06:22:00,false,23
DI00915,TR07604,RT002,traffic_congestion,18,medium,2024-06-14 19:10:00,2024-06-14 19:25:00,false,30
DI00916,TR07618,RT006,weather_conditions,26,high,2024-06-14 10:03:00,2024-06-14 11:52:00,false,44
DI00917,TR07621,RT007,mechanical_issue,5,low,2024-06-14 05:58:00,2024-06-14 07:22:00,false,4
DI00918,TR07631,RT009,traffic_congestion,10,low,2024-06-14 11:11:00,2024-06-14 11:39:00,false,49
DI00919,TR07642,RT001,traffic_congestion,20,medium,2024-06-15 15:55:00,2024-06-15 16:23:00,false,51
DI00920,TR07651,RT003,traffic_congestion,5,low,2024-06-15 06:04:00,2024-06-15 06:16:00,false,49
DI00921,TR07652,RT003,mechanical_issue,18,medium,2024-06-15 09:58:00,2024-06-15 11:19:00,false,31
DI00922,TR07654,RT003,traffic_congestion,5,low,2024-06-15 18:05:00,2024-06-15 18:33:00,false,29
DI00923,TR07659,RT004,operational_handover,12,medium,2024-06-15 18:48:00,2024-06-15 18:54:00,true,33
DI00924,TR07664,RT006,traffic_congestion,13,medium,2024-06-15 09:59:00,2024-06-15 10:27:00,false,48
DI00925,TR07665,RT006,mechanical_issue,34,high,2024-06-15 14:00:00,2024-06-15 14:47:00,false,48
DI00926,TR07666,RT006,traffic_congestion,5,low,2024-06-15 18:05:00,2024-06-15 18:35:00,false,43
DI00927,TR07676,RT009,weather_conditions,5,low,2024-06-15 05:56:00,2024-06-15 06:43:00,true,24
DI00928,TR07691,RT002,passenger_boarding,6,low,2024-06-16 05:56:00,2024-06-16 06:06:00,false,39
DI00929,TR07696,RT002,weather_conditions,6,low,2024-06-16 19:10:00,2024-06-16 20:02:00,false,38
DI00930,TR07716,RT008,weather_conditions,5,low,2024-06-16 06:00:00,2024-06-16 07:41:00,false,35
DI00931,TR07737,RT002,traffic_congestion,9,low,2024-06-17 05:57:00,2024-06-17 06:22:00,false,40
DI00932,TR07740,RT002,mechanical_issue,49,critical,2024-06-17 13:58:00,2024-06-17 15:21:00,false,39
DI00933,TR07743,RT003,operational_handover,12,medium,2024-06-17 06:04:00,2024-06-17 06:09:00,false,39
DI00934,TR07745,RT003,weather_conditions,20,medium,2024-06-17 14:04:00,2024-06-17 15:42:00,false,29
DI00935,TR07746,RT003,road_closure,24,high,2024-06-17 17:56:00,2024-06-17 18:53:00,false,23
DI00936,TR07747,RT004,passenger_boarding,13,medium,2024-06-17 05:56:00,2024-06-17 06:06:00,true,45
DI00937,TR07750,RT004,traffic_congestion,5,low,2024-06-17 15:31:00,2024-06-17 15:42:00,false,38
DI00938,TR07758,RT006,traffic_congestion,5,low,2024-06-17 17:59:00,2024-06-17 18:13:00,false,42
DI00939,TR07769,RT009,passenger_boarding,13,medium,2024-06-17 11:18:00,2024-06-17 11:26:00,false,26
DI00940,TR07772,RT010,traffic_congestion,5,low,2024-06-17 09:59:00,2024-06-17 10:18:00,false,3
DI00941,TR07775,RT001,passenger_boarding,10,low,2024-06-18 06:02:00,2024-06-18 06:05:00,false,22
DI00942,TR07785,RT002,traffic_congestion,5,low,2024-06-18 11:14:00,2024-06-18 11:40:00,false,25
DI00943,TR07791,RT003,traffic_congestion,5,low,2024-06-18 14:00:00,2024-06-18 14:20:00,false,24
DI00944,TR07796,RT004,security_check,21,high,2024-06-18 15:25:00,2024-06-18 15:48:00,true,42
DI00945,TR07804,RT006,traffic_congestion,24,high,2024-06-18 18:01:00,2024-06-18 18:27:00,false,46
DI00946,TR07810,RT008,passenger_boarding,5,low,2024-06-18 11:10:00,2024-06-18 11:13:00,false,35
DI00947,TR07815,RT009,road_closure,17,medium,2024-06-18 11:14:00,2024-06-18 12:02:00,false,36
DI00948,TR07824,RT001,mechanical_issue,30,high,2024-06-19 11:56:00,2024-06-19 13:07:00,false,40
DI00949,TR07831,RT002,road_closure,27,high,2024-06-19 11:10:00,2024-06-19 11:58:00,false,30
DI00950,TR07832,RT002,traffic_congestion,12,medium,2024-06-19 14:04:00,2024-06-19 14:34:00,false,32
DI00951,TR07836,RT003,passenger_boarding,5,low,2024-06-19 09:59:00,2024-06-19 10:05:00,false,41
DI00952,TR07839,RT004,operational_handover,9,low,2024-06-19 06:03:00,2024-06-19 06:22:00,true,33
DI00953,TR07854,RT008,traffic_congestion,5,low,2024-06-19 06:00:00,2024-06-19 06:30:00,false,40
DI00954,TR07860,RT009,operational_handover,15,medium,2024-06-19 06:01:00,2024-06-19 06:07:00,false,41
DI00955,TR07866,RT010,security_check,19,medium,2024-06-19 17:58:00,2024-06-19 18:21:00,false,4
DI00956,TR07868,RT001,weather_conditions,23,high,2024-06-20 08:05:00,2024-06-20 10:05:00,false,28
DI00957,TR07869,RT001,weather_conditions,11,medium,2024-06-20 09:55:00,2024-06-20 11:54:00,false,38
DI00958,TR07872,RT001,road_closure,35,high,2024-06-20 15:59:00,2024-06-20 16:19:00,false,28
DI00959,TR07874,RT001,passenger_boarding,12,medium,2024-06-20 19:57:00,2024-06-20 20:03:00,false,38
DI00960,TR07881,RT003,traffic_congestion,16,medium,2024-06-20 05:55:00,2024-06-20 06:22:00,false,23
DI00961,TR07888,RT004,traffic_congestion,25,high,2024-06-20 15:27:00,2024-06-20 15:46:00,false,35
DI00962,TR07907,RT009,operational_handover,9,low,2024-06-20 11:16:00,2024-06-20 11:33:00,false,24
DI00963,TR07912,RT010,weather_conditions,19,medium,2024-06-20 18:00:00,2024-06-20 18:31:00,false,7
DI00964,TR07931,RT004,traffic_congestion,23,high,2024-06-21 06:04:00,2024-06-21 06:26:00,false,30
DI00965,TR07940,RT006,traffic_congestion,11,medium,2024-06-21 10:01:00,2024-06-21 10:23:00,false,44
DI00966,TR07953,RT009,weather_conditions,31,high,2024-06-21 11:11:00,2024-06-21 12:11:00,false,26
DI00967,TR07964,RT001,passenger_boarding,5,low,2024-06-22 15:57:00,2024-06-22 16:03:00,false,24
DI00968,TR07972,RT002,passenger_boarding,5,low,2024-06-22 19:20:00,2024-06-22 19:27:00,false,36
DI00969,TR07992,RT008,passenger_boarding,5,low,2024-06-22 06:02:00,2024-06-22 06:12:00,false,42
DI00970,TR07995,RT008,weather_conditions,38,high,2024-06-22 13:56:00,2024-06-22 15:24:00,false,50
DI00971,TR07998,RT009,weather_conditions,35,high,2024-06-22 05:59:00,2024-06-22 07:29:00,false,28
DI00972,TR07999,RT009,passenger_boarding,8,low,2024-06-22 11:16:00,2024-06-22 11:25:00,false,33
DI00973,TR08003,RT010,passenger_boarding,5,low,2024-06-22 14:03:00,2024-06-22 14:13:00,false,7
DI00974,TR08004,RT010,weather_conditions,5,low,2024-06-22 18:05:00,2024-06-22 19:55:00,false,4
DI00975,TR08012,RT001,passenger_boarding,13,medium,2024-06-23 20:00:00,2024-06-23 20:08:00,false,48
DI00976,TR08013,RT002,weather_conditions,37,high,2024-06-23 05:59:00,2024-06-23 06:53:00,false,41
DI00977,TR08023,RT004,weather_conditions,19,medium,2024-06-23 05:57:00,2024-06-23 07:28:00,false,32
DI00978,TR08034,RT006,operational_handover,13,medium,2024-06-23 18:01:00,2024-06-23 18:06:00,false,29
DI00979,TR08059,RT002,traffic_congestion,21,high,2024-06-24 05:57:00,2024-06-24 06:16:00,false,44
DI00980,TR08061,RT002,security_check,5,low,2024-06-24 11:11:00,2024-06-24 11:22:00,false,36
DI00981,TR08066,RT003,road_closure,27,high,2024-06-24 09:58:00,2024-06-24 10:43:00,true,41
DI00982,TR08073,RT004,operational_handover,5,low,2024-06-24 18:42:00,2024-06-24 18:58:00,false,34
DI00983,TR08074,RT005,road_closure,27,high,2024-06-24 06:01:00,2024-06-24 06:46:00,false,10
DI00984,TR08077,RT006,traffic_congestion,6,low,2024-06-24 05:58:00,2024-06-24 06:28:00,false,49
DI00985,TR08091,RT009,operational_handover,10,low,2024-06-24 11:12:00,2024-06-24 11:25:00,false,34
DI00986,TR08107,RT002,operational_handover,5,low,2024-06-25 11:19:00,2024-06-25 11:34:00,false,48
DI00987,TR08111,RT003,traffic_congestion,5,low,2024-06-25 05:58:00,2024-06-25 06:24:00,false,35
DI00988,TR08118,RT004,passenger_boarding,5,low,2024-06-25 15:35:00,2024-06-25 15:38:00,false,19
DI00989,TR08124,RT006,traffic_congestion,8,low,2024-06-25 09:58:00,2024-06-25 10:21:00,false,34
DI00990,TR08126,RT006,passenger_boarding,9,low,2024-06-25 17:56:00,2024-06-25 18:03:00,false,28
DI00991,TR08136,RT009,traffic_congestion,16,medium,2024-06-25 05:57:00,2024-06-25 06:14:00,false,45
DI00992,TR08139,RT010,road_closure,17,medium,2024-06-25 06:05:00,2024-06-25 06:56:00,false,3
DI00993,TR08153,RT002,weather_conditions,51,critical,2024-06-26 11:17:00,2024-06-26 13:04:00,false,33
DI00994,TR08157,RT003,traffic_congestion,11,medium,2024-06-26 06:01:00,2024-06-26 06:29:00,false,34
DI00995,TR08165,RT004,mechanical_issue,75,critical,2024-06-26 18:50:00,2024-06-26 20:16:00,false,22
DI00996,TR08182,RT009,traffic_congestion,14,medium,2024-06-26 06:05:00,2024-06-26 06:27:00,false,26
DI00997,TR08183,RT009,passenger_boarding,7,low,2024-06-26 11:13:00,2024-06-26 11:17:00,false,28
DI00998,TR08199,RT002,operational_handover,11,medium,2024-06-27 11:10:00,2024-06-27 11:24:00,false,48
DI00999,TR08200,RT002,traffic_congestion,17,medium,2024-06-27 13:55:00,2024-06-27 14:16:00,false,26
DI01000,TR08205,RT003,passenger_boarding,5,low,2024-06-27 14:00:00,2024-06-27 14:04:00,false,41
DI01001,TR08210,RT004,traffic_congestion,28,high,2024-06-27 15:34:00,2024-06-27 16:02:00,true,37
DI01002,TR08215,RT006,security_check,19,medium,2024-06-27 06:04:00,2024-06-27 06:20:00,true,40
DI01003,TR08224,RT008,passenger_boarding,13,medium,2024-06-27 11:19:00,2024-06-27 11:27:00,false,37
DI01004,TR08233,RT010,mechanical_issue,42,critical,2024-06-27 14:00:00,2024-06-27 15:20:00,false,4
DI01005,TR08246,RT002,weather_conditions,14,medium,2024-06-28 14:04:00,2024-06-28 15:32:00,false,49
DI01006,TR08248,RT002,passenger_boarding,5,low,2024-06-28 19:13:00,2024-06-28 19:16:00,false,49
DI01007,TR08263,RT006,operational_handover,30,high,2024-06-28 14:05:00,2024-06-28 14:14:00,true,23
DI01008,TR08279,RT010,passenger_boarding,7,low,2024-06-28 14:04:00,2024-06-28 14:09:00,false,6
DI01009,TR08291,RT002,traffic_congestion,9,low,2024-06-29 11:20:00,2024-06-29 11:48:00,false,47
DI01010,TR08292,RT002,weather_conditions,54,critical,2024-06-29 13:56:00,2024-06-29 14:58:00,false,44
DI01011,TR08298,RT003,traffic_congestion,16,medium,2024-06-29 17:56:00,2024-06-29 18:07:00,false,43
DI01012,TR08299,RT004,weather_conditions,18,medium,2024-06-29 05:56:00,2024-06-29 07:38:00,false,24
DI01013,TR08308,RT006,traffic_congestion,17,medium,2024-06-29 10:05:00,2024-06-29 10:28:00,true,36
DI01014,TR08309,RT006,traffic_congestion,11,medium,2024-06-29 13:58:00,2024-06-29 14:15:00,false,47
DI01015,TR08310,RT006,weather_conditions,33,high,2024-06-29 18:00:00,2024-06-29 19:32:00,false,45
DI01016,TR08321,RT009,traffic_congestion,24,high,2024-06-29 11:16:00,2024-06-29 11:45:00,false,53
DI01017,TR08324,RT010,security_check,11,medium,2024-06-29 10:00:00,2024-06-29 10:11:00,false,7
DI01018,TR08353,RT006,passenger_boarding,7,low,2024-06-30 06:04:00,2024-06-30 06:12:00,false,46
DI01019,TR08355,RT006,security_check,7,low,2024-06-30 13:58:00,2024-06-30 14:23:00,false,35
DI01020,TR08356,RT006,traffic_congestion,20,medium,2024-06-30 17:55:00,2024-06-30 18:13:00,false,36
DI01021,TR08366,RT009,weather_conditions,26,high,2024-06-30 06:05:00,2024-06-30 07:58:00,false,22
DI01022,TR08367,RT009,weather_conditions,31,high,2024-06-30 11:15:00,2024-06-30 12:16:00,false,32
DI01023,TR08373,RT001,traffic_congestion,16,medium,2024-07-01 05:56:00,2024-07-01 06:08:00,false,35
DI01024,TR08374,RT001,weather_conditions,11,medium,2024-07-01 08:03:00,2024-07-01 08:56:00,false,32
DI01025,TR08381,RT002,passenger_boarding,5,low,2024-07-01 06:04:00,2024-07-01 06:09:00,false,40
DI01026,TR08386,RT002,passenger_boarding,5,low,2024-07-01 19:20:00,2024-07-01 19:30:00,false,41
DI01027,TR08389,RT003,passenger_boarding,6,low,2024-07-01 14:02:00,2024-07-01 14:11:00,false,44
DI01028,TR08394,RT004,weather_conditions,25,high,2024-07-01 15:26:00,2024-07-01 16:20:00,false,27
DI01029,TR08400,RT006,traffic_congestion,7,low,2024-07-01 09:57:00,2024-07-01 10:18:00,false,31
DI01030,TR08413,RT009,operational_handover,16,medium,2024-07-01 11:13:00,2024-07-01 11:29:00,false,55
DI01031,TR08419,RT001,passenger_boarding,8,low,2024-07-02 05:59:00,2024-07-02 06:08:00,false,52
DI01032,TR08437,RT004,weather_conditions,9,low,2024-07-02 06:00:00,2024-07-02 06:44:00,false,23
DI01033,TR08440,RT004,road_closure,35,high,2024-07-02 15:25:00,2024-07-02 16:13:00,false,22
DI01034,TR08441,RT004,traffic_congestion,19,medium,2024-07-02 18:46:00,2024-07-02 19:02:00,false,29
DI01035,TR08459,RT009,operational_handover,5,low,2024-07-02 11:20:00,2024-07-02 11:36:00,true,41
DI01036,TR08461,RT010,road_closure,28,high,2024-07-02 05:57:00,2024-07-02 06:15:00,false,11
DI01037,TR08475,RT002,weather_conditions,22,high,2024-07-03 11:18:00,2024-07-03 12:39:00,false,37
DI01038,TR08492,RT006,traffic_congestion,22,high,2024-07-03 10:02:00,2024-07-03 10:29:00,false,34
DI01039,TR08515,RT001,weather_conditions,44,critical,2024-07-04 14:05:00,2024-07-04 16:04:00,false,33
DI01040,TR08521,RT002,mechanical_issue,29,high,2024-07-04 11:11:00,2024-07-04 12:11:00,false,48
DI01041,TR08525,RT003,traffic_congestion,13,medium,2024-07-04 06:02:00,2024-07-04 06:22:00,false,33
DI01042,TR08532,RT004,operational_handover,5,low,2024-07-04 15:26:00,2024-07-04 15:37:00,false,45
DI01043,TR08541,RT007,road_closure,35,high,2024-07-04 06:01:00,2024-07-04 06:52:00,false,10
DI01044,TR08561,RT001,traffic_congestion,17,medium,2024-07-05 13:59:00,2024-07-05 14:20:00,false,53
